freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,4.07076902854404e-08,0
0.0,1,7.66827455426478e-09,0
0.0,2,2.9876125128125525e-08,0
0.0,3,4.842895620185939e-09,0
0.0,4,3.129846146252493e-08,0
0.0,5,2.4510805916687975e-08,0
0.0,6,6.343446384640674e-09,0
0.0,7,2.54882716542837e-08,0
0.0,8,2.419956831248781e-08,0
0.0,9,1.708108007571954e-08,0
0.0,10,2.256197404526585e-08,0
0.0,11,1.2845903771199663e-08,0
0.0,12,2.0277561140284462e-08,0
0.0,13,2.1581213210534815e-08,0
0.0,14,2.1386211931891902e-08,0
0.0,15,1.6560880861252665e-08,0
0.8591065292096219,0,4.0885907729318065e-08,0
0.8591065292096219,1,7.61651716760146e-09,0
0.8591065292096219,2,2.9832333436141085e-08,0
0.8591065292096219,3,4.789009862716731e-09,0
0.8591065292096219,4,3.150905659745829e-08,0
0.8591065292096219,5,2.455914986952941e-08,0
0.8591065292096219,6,6.330267116463428e-09,0
0.8591065292096219,7,2.5661454869179927e-08,0
0.8591065292096219,8,2.4370213335320966e-08,0
0.8591065292096219,9,1.67119764777202e-08,0
0.8591065292096219,10,2.2285997933688055e-08,0
0.8591065292096219,11,1.3060478596302752e-08,0
0.8591065292096219,12,2.0384033468267676e-08,0
0.8591065292096219,13,2.1632973929311895e-08,0
0.8591065292096219,14,2.1330468954895896e-08,0
0.8591065292096219,15,1.6690784213231288e-08,0
1.7182130584192439,0,4.078599321143524e-08,0
1.7182130584192439,1,7.449904840845447e-09,0
1.7182130584192439,2,2.946904186453081e-08,0
1.7182130584192439,3,4.6564625048072435e-09,0
1.7182130584192439,4,3.158814404471462e-08,0
1.7182130584192439,5,2.4382149673730695e-08,0
1.7182130584192439,6,6.250350934819654e-09,0
1.7182130584192439,7,2.5714516620162753e-08,0
1.7182130584192439,8,2.4438072659239367e-08,0
1.7182130584192439,9,1.5943638479654116e-08,0
1.7182130584192439,10,2.1626273157167293e-08,0
1.7182130584192439,11,1.3270091204197419e-08,0
1.7182130584192439,12,2.0367745774666862e-08,0
1.7182130584192439,13,2.1510141619057236e-08,0
1.7182130584192439,14,2.0979035856134177e-08,0
1.7182130584192439,15,1.673828205381551e-08,0
2.577319587628866,0,4.0806256193698744e-08,0
2.577319587628866,1,7.469966043661978e-09,0
2.577319587628866,2,2.95119025448768e-08,0
2.577319587628866,3,4.671116583400846e-09,0
2.577319587628866,4,3.1593311175838184e-08,0
2.577319587628866,5,2.4408334218322752e-08,0
2.577319587628866,6,6.261056104324652e-09,0
2.577319587628866,7,2.5714692494331793e-08,0
2.577319587628866,8,2.4439151140931916e-08,0
2.577319587628866,9,1.6019775565528464e-08,0
2.577319587628866,10,2.16862425842259e-08,0
2.577319587628866,11,1.325795862085245e-08,0
2.577319587628866,12,2.0378471867022144e-08,0
2.577319587628866,13,2.153914577602669e-08,0
2.577319587628866,14,2.102006919155595e-08,0
2.577319587628866,15,1.6739608978224425e-08,0
3.4364261168384878,0,4.08978731778971e-08,0
3.4364261168384878,1,7.638550324359348e-09,0
3.4364261168384878,2,2.98859262779029e-08,0
3.4364261168384878,3,4.8074841531884455e-09,0
3.4364261168384878,4,3.150387154729934e-08,0
