freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,3.145498606718516e-08,0
0.0,1,2.883517892834538e-08,0
0.0,2,6.298651810564108e-08,0
0.0,3,3.941171820743813e-08,0
0.0,4,5.432661898103112e-08,0
0.0,5,3.149418912026029e-08,0
0.0,6,6.05205541385263e-08,0
0.0,7,4.771527800012847e-08,0
0.0,8,5.8711933921412166e-08,0
0.0,9,3.0752157844185444e-08,0
0.0,10,3.6552948205327007e-08,0
0.0,11,4.104710160902647e-08,0
0.0,12,4.191283666960243e-08,0
0.0,13,3.196406293849995e-08,0
0.0,14,4.083217026653549e-08,0
0.0,15,3.868828157093032e-08,0
2.0,0,3.1335221038379106e-08,0
2.0,1,2.8780388539748943e-08,0
2.0,2,6.292015978560889e-08,0
2.0,3,3.9459132788867e-08,0
2.0,4,5.415027280275778e-08,0
2.0,5,3.1379130867753326e-08,0
2.0,6,6.052380191350783e-08,0
2.0,7,4.780093900484204e-08,0
2.0,8,5.866537896024729e-08,0
2.0,9,3.0755273876685656e-08,0
2.0,10,3.654473572122931e-08,0
2.0,11,4.088323835975518e-08,0
2.0,12,4.191283666960243e-08,0
2.0,13,3.201727768786279e-08,0
2.0,14,4.08108475973396e-08,0
2.0,15,3.905170851699869e-08,0
4.0,0,3.145011631248215e-08,0
4.0,1,2.8890789797784896e-08,0
4.0,2,6.30459830170584e-08,0
4.0,3,3.952050501304316e-08,0
4.0,4,5.4893163622900766e-08,0
4.0,5,3.148380992042359e-08,0
4.0,6,6.076565395048523e-08,0
4.0,7,4.78548361424655e-08,0
4.0,8,5.892039120711946e-08,0
4.0,9,3.075661314323672e-08,0
4.0,10,3.6597871177002936e-08,0
4.0,11,4.110957468709469e-08,0
4.0,12,4.193697346796556e-08,0
4.0,13,3.214812017485163e-08,0
4.0,14,4.0933307576507275e-08,0
4.0,15,3.895471256066834e-08,0
6.0,0,3.164134507734078e-08,0
6.0,1,2.8869514010202704e-08,0
6.0,2,6.306151663628313e-08,0
6.0,3,3.947341050449154e-08,0
6.0,4,5.464343094500131e-08,0
6.0,5,3.1580271045673816e-08,0
6.0,6,6.068051568784483e-08,0
6.0,7,4.777769464606592e-08,0
6.0,8,5.897711741539822e-08,0
6.0,9,3.075661314323672e-08,0
6.0,10,3.664634133843802e-08,0
6.0,11,4.128145025218447e-08,0
6.0,12,4.192806343250306e-08,0
6.0,13,3.2063840677360817e-08,0
6.0,14,4.092269449985741e-08,0
6.0,15,3.866185261658695e-08,0
8.0,0,3.163671459382937e-08,0
8.0,1,2.8936039158594764e-08,0
8.0,2,6.312170094522568e-08,0
8.0,3,3.957069943397927e-08,0
8.0,4,5.526020452591694e-08,0
8.0,5,3.156903782865094e-08,0
8.0,6,6.089491510581388e-08,0
8.0,7,4.788691375844446e-08,0
8.0,8,5.911664695879272e-08,0
8.0,9,3.0755273876685656e-08,0
8.0,10,3.666284145361306e-08,0
8.0,11,4.138645130029117e-08,0
8.0,12,4.193964819042668e-08,0
8.0,13,3.2193551988759184e-08,0
8.0,14,4.104011355320338e-08,0
8.0,15,3.8920142674668306e-08,0
10.0,0,3.14880373231307e-08,0
10.0,1,2.8851462939953553e-08,0
10.0,2,6.304577346567772e-08,0
10.0,3,3.95401048028453e-08,0
10.0,4,5.445989089996661e-08,0
10.0,5,3.143795452061525e-08,0
10.0,6,6.08417146214312e-08,0
