freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,3.264914718873944e-08,0
0.0,1,2.8300666941147247e-08,0
0.0,2,6.369585490643276e-08,0
0.0,3,3.952314370319122e-08,0
0.0,4,5.5907237082785154e-08,0
0.0,5,3.118366249828971e-08,0
0.0,6,6.064612757859232e-08,0
0.0,7,4.862337994773487e-08,0
0.0,8,5.953491364163244e-08,0
0.0,9,3.10728583800155e-08,0
0.0,10,3.8051480291670106e-08,0
0.0,11,4.423648466459506e-08,0
0.0,12,4.239940229775622e-08,0
0.0,13,3.200424000262054e-08,0
0.0,14,4.0828681715142415e-08,0
0.0,15,3.707048884943464e-08,0
0.8771929824561404,0,3.273568893906934e-08,0
0.8771929824561404,1,2.8410431808371273e-08,0
0.8771929824561404,2,6.38561624277103e-08,0
0.8771929824561404,3,3.966406480102336e-08,0
0.8771929824561404,4,5.5913677445019616e-08,0
0.8771929824561404,5,3.126921512915786e-08,0
0.8771929824561404,6,6.082364652332267e-08,0
0.8771929824561404,7,4.882078684221055e-08,0
0.8771929824561404,8,5.97227444148473e-08,0
0.8771929824561404,9,3.11839114548356e-08,0
0.8771929824561404,10,3.8126921067405776e-08,0
0.8771929824561404,11,4.430579846369216e-08,0
0.8771929824561404,12,4.2491773379487434e-08,0
0.8771929824561404,13,3.2076741891151357e-08,0
0.8771929824561404,14,4.087961199726023e-08,0
0.8771929824561404,15,3.73926178224602e-08,0
1.7543859649122808,0,3.2709921336708326e-08,0
1.7543859649122808,1,2.8507285440472432e-08,0
1.7543859649122808,2,6.38123303012128e-08,0
1.7543859649122808,3,3.975885493739529e-08,0
1.7543859649122808,4,5.580625578741804e-08,0
1.7543859649122808,5,3.1317020133200154e-08,0
1.7543859649122808,6,6.08104069218883e-08,0
1.7543859649122808,7,4.8955083326047917e-08,0
1.7543859649122808,8,5.961153707879894e-08,0
1.7543859649122808,9,3.124637135033397e-08,0
1.7543859649122808,10,3.809143742206416e-08,0
1.7543859649122808,11,4.417771552317237e-08,0
1.7543859649122808,12,4.2447287988502364e-08,0
1.7543859649122808,13,3.20724228021963e-08,0
1.7543859649122808,14,4.074731236462599e-08,0
1.7543859649122808,15,3.795846187087531e-08,0
2.631578947368421,0,3.265641020796054e-08,0
2.631578947368421,1,2.8594805850951526e-08,0
2.631578947368421,2,6.370176442931479e-08,0
2.631578947368421,3,3.9785168551037094e-08,0
2.631578947368421,4,5.558022735336436e-08,0
2.631578947368421,5,3.137585806093244e-08,0
2.631578947368421,6,6.079577587568523e-08,0
2.631578947368421,7,4.900163512402962e-08,0
2.631578947368421,8,5.94575043839329e-08,0
2.631578947368421,9,3.12744259635303e-08,0
2.631578947368421,10,3.796803095352808e-08,0
2.631578947368421,11,4.4011033677910236e-08,0
2.631578947368421,12,4.2321248116623915e-08,0
2.631578947368421,13,3.2014979424577286e-08,0
2.631578947368421,14,4.057899869245357e-08,0
2.631578947368421,15,3.858789588481389e-08,0
3.5087719298245617,0,3.259193590196916e-08,0
3.5087719298245617,1,2.857220880489287e-08,0
3.5087719298245617,2,6.351853104437478e-08,0
3.5087719298245617,3,3.9713732960556467e-08,0
3.5087719298245617,4,5.5414316235485725e-08,0
3.5087719298245617,5,3.136242769239526e-08,0
3.5087719298245617,6,6.061624777162528e-08,0
3.5087719298245617,7,4.895582181034997e-08,0
3.5087719298245617,8,5.9337212691556455e-08,0
3.5087719298245617,9,3.123533253575334e-08,0
3.5087719298245617,10,3.783614194954119e-08,0
3.5087719298245617,11,4.381749180430853e-08,0
3.5087719298245617,12,4.220149476481483e-08,0
3.5087719298245617,13,3.198863644028061e-08,0
3.5087719298245617,14,4.0420217032878914e-08,0
3.5087719298245617,15,3.878249512905962e-08,0
4.385964912280701,0,3.2656949373457435e-08,0
4.385964912280701,1,2.861553301948401e-08,0
4.385964912280701,2,6.369363813007549e-08,0
4.385964912280701,3,3.978035305057926e-08,0
4.385964912280701,4,5.5593414341881556e-08,0
4.385964912280701,5,3.139082618850278e-08,0
4.385964912280701,6,6.080592155433972e-08,0
4.385964912280701,7,4.902397089947555e-08,0
4.385964912280701,8,5.940343274056144e-08,0
4.385964912280701,9,3.128449851432646e-08,0
4.385964912280701,10,3.794976073703024e-08,0
4.385964912280701,11,4.397873850682179e-08,0
4.385964912280701,12,4.230858076921577e-08,0
4.385964912280701,13,3.2035315512807974e-08,0
4.385964912280701,14,4.0559412372752107e-08,0
4.385964912280701,15,3.8715648981560475e-08,0
5.263157894736842,0,3.2713360415216813e-08,0
5.263157894736842,1,2.8541948047877785e-08,0
5.263157894736842,2,6.384916740503619e-08,0
5.263157894736842,3,3.979933598081311e-08,0
5.263157894736842,4,5.576543869558916e-08,0
5.263157894736842,5,3.135424977302241e-08,0
5.263157894736842,6,6.084556362557406e-08,0
5.263157894736842,7,4.900592474642912e-08,0
5.263157894736842,8,5.9581684156183177e-08,0
5.263157894736842,9,3.127713741675623e-08,0
5.263157894736842,10,3.809167511161758e-08,0
5.263157894736842,11,4.4183872146879966e-08,0
5.263157894736842,12,4.2445118171445396e-08,0
5.263157894736842,13,3.209965723333952e-08,0
5.263157894736842,14,4.074622677475961e-08,0
5.263157894736842,15,3.813347529396568e-08,0
6.140350877192983,0,3.277067443885487e-08,0
6.140350877192983,1,2.847340901915206e-08,0
6.140350877192983,2,6.393293030660912e-08,0
6.140350877192983,3,3.970549898216612e-08,0
6.140350877192983,4,5.590113474186704e-08,0
6.140350877192983,5,3.13181821782531e-08,0
6.140350877192983,6,6.086887710443948e-08,0
6.140350877192983,7,4.8912551535960344e-08,0
6.140350877192983,8,5.979714642966104e-08,0
6.140350877192983,9,3.123706363257597e-08,0
6.140350877192983,10,3.816240544216923e-08,0
6.140350877192983,11,4.434481741973219e-08,0
6.140350877192983,12,4.2536568262338485e-08,0
6.140350877192983,13,3.212572575293804e-08,0
6.140350877192983,14,4.0913022678387514e-08,0
6.140350877192983,15,3.753234838535113e-08,0
7.017543859649123,0,3.274911806756925e-08,0
7.017543859649123,1,2.83990090183395e-08,0
7.017543859649123,2,6.386761913859661e-08,0
7.017543859649123,3,3.96371997581045e-08,0
7.017543859649123,4,5.6046318820542984e-08,0
7.017543859649123,5,3.1272655023071276e-08,0
7.017543859649123,6,6.080299548041444e-08,0
7.017543859649123,7,4.8774856686528395e-08,0
7.017543859649123,8,5.970691781416322e-08,0
7.017543859649123,9,3.116722356432124e-08,0
7.017543859649123,10,3.815405735523714e-08,0
7.017543859649123,11,4.434327292983988e-08,0
7.017543859649123,12,4.2526760974833944e-08,0
7.017543859649123,13,3.207629389693494e-08,0
7.017543859649123,14,4.094174874994371e-08,0
7.017543859649123,15,3.7192227262387305e-08,0
7.894736842105264,0,3.279247193447625e-08,0
7.894736842105264,1,2.844657480730851e-08,0
7.894736842105264,2,6.396364956893358e-08,0
7.894736842105264,3,3.972354879783963e-08,0
7.894736842105264,4,5.604643480480083e-08,0
7.894736842105264,5,3.132067843929294e-08,0
7.894736842105264,6,6.091692596250979e-08,0
7.894736842105264,7,4.886970367573406e-08,0
7.894736842105264,8,5.977734704004643e-08,0
7.894736842105264,9,3.123533866192624e-08,0
7.894736842105264,10,3.8202689455301204e-08,0
7.894736842105264,11,4.442273325543679e-08,0
7.894736842105264,12,4.257191744310586e-08,0
7.894736842105264,13,3.2142907393494925e-08,0
7.894736842105264,14,4.097023592389722e-08,0
7.894736842105264,15,3.735105222721724e-08,0
8.771929824561402,0,3.278788422126543e-08,0
8.771929824561402,1,2.8558663708541273e-08,0
8.771929824561402,2,6.397488600982864e-08,0
8.771929824561402,3,3.980924865998883e-08,0
8.771929824561402,4,5.597337282388851e-08,0
8.771929824561402,5,3.137933777355636e-08,0
8.771929824561402,6,6.09620288673825e-08,0
8.771929824561402,7,4.903656818435869e-08,0
8.771929824561402,8,5.983031789386429e-08,0
8.771929824561402,9,3.130546461922488e-08,0
8.771929824561402,10,3.818742296437214e-08,0
8.771929824561402,11,4.432993755469262e-08,0
8.771929824561402,12,4.25654680145722e-08,0
8.771929824561402,13,3.2174629208631044e-08,0
8.771929824561402,14,4.0867511548911726e-08,0
8.771929824561402,15,3.790675198757363e-08,0
9.649122807017545,0,3.274986101380326e-08,0
9.649122807017545,1,2.8664057351277175e-08,0
9.649122807017545,2,6.390127308418513e-08,0
9.649122807017545,3,3.990283347006546e-08,0
9.649122807017545,4,5.571202633425216e-08,0
9.649122807017545,5,3.145950653303915e-08,0
9.649122807017545,6,6.095033372852718e-08,0
9.649122807017545,7,4.9123816863534914e-08,0
9.649122807017545,8,5.966439667781377e-08,0
9.649122807017545,9,3.136267943850149e-08,0
9.649122807017545,10,3.8091169201608735e-08,0
9.649122807017545,11,4.418636244740681e-08,0
9.649122807017545,12,4.2470477805099124e-08,0
9.649122807017545,13,3.2115439754744834e-08,0
9.649122807017545,14,4.070855858326628e-08,0
9.649122807017545,15,3.853226146850827e-08,0
10.526315789473683,0,3.270593521992571e-08,0
10.526315789473683,1,2.8669656856901855e-08,0
10.526315789473683,2,6.375234835174302e-08,0
10.526315789473683,3,3.9869306811262325e-08,0
10.526315789473683,4,5.560814108185584e-08,0
10.526315789473683,5,3.148132688353264e-08,0
10.526315789473683,6,6.083360544249855e-08,0
10.526315789473683,7,4.914121463200732e-08,0
10.526315789473683,8,5.9563272285174754e-08,0
10.526315789473683,9,3.135808292343182e-08,0
10.526315789473683,10,3.7977703720334837e-08,0
10.526315789473683,11,4.401449980747493e-08,0
10.526315789473683,12,4.2367562409881776e-08,0
10.526315789473683,13,3.212808707494895e-08,0
10.526315789473683,14,4.057552649171897e-08,0
10.526315789473683,15,3.893950604667856e-08,0
11.403508771929825,0,3.2745330333914806e-08,0
11.403508771929825,1,2.870733053700109e-08,0
11.403508771929825,2,6.38836865891976e-08,0
11.403508771929825,3,3.9917436781416156e-08,0
11.403508771929825,4,5.5727347689271606e-08,0
11.403508771929825,5,3.151291122230581e-08,0
11.403508771929825,6,6.0970021263543e-08,0
11.403508771929825,7,4.917023764168408e-08,0
11.403508771929825,8,5.960590623362723e-08,0
11.403508771929825,9,3.1396418341939134e-08,0
11.403508771929825,10,3.8061599533471754e-08,0
11.403508771929825,11,4.406423579101356e-08,0
11.403508771929825,12,4.243445497486266e-08,0
11.403508771929825,13,3.2169067847151055e-08,0
11.403508771929825,14,4.0667569386269565e-08,0
11.403508771929825,15,3.8936908810034274e-08,0
12.280701754385966,0,3.2821428732654387e-08,0
12.280701754385966,1,2.868146637309258e-08,0
12.280701754385966,2,6.405678506920229e-08,0
12.280701754385966,3,3.9960294118554394e-08,0
12.280701754385966,4,5.593462789649047e-08,0
12.280701754385966,5,3.148887374325666e-08,0
12.280701754385966,6,6.105869395417026e-08,0
12.280701754385966,7,4.920086335545306e-08,0
12.280701754385966,8,5.974863945497684e-08,0
12.280701754385966,9,3.140424438840183e-08,0
12.280701754385966,10,3.820769374827798e-08,0
12.280701754385966,11,4.431144900531921e-08,0
12.280701754385966,12,4.25789197049314e-08,0
12.280701754385966,13,3.2240644689099726e-08,0
12.280701754385966,14,4.0859987962238404e-08,0
12.280701754385966,15,3.847209909050335e-08,0
13.157894736842106,0,3.288784540578404e-08,0
13.157894736842106,1,2.8625215127896104e-08,0
13.157894736842106,2,6.419614964888649e-08,0
13.157894736842106,3,3.9896847959818836e-08,0
13.157894736842106,4,5.6138847196482485e-08,0
13.157894736842106,5,3.144756654053164e-08,0
13.157894736842106,6,6.113070661792468e-08,0
13.157894736842106,7,4.913889016982084e-08,0
13.157894736842106,8,6.004978680614155e-08,0
13.157894736842106,9,3.138559217320634e-08,0
13.157894736842106,10,3.831807839664229e-08,0
13.157894736842106,11,4.44756584731138e-08,0
13.157894736842106,12,4.2702509549393756e-08,0
13.157894736842106,13,3.228489435199096e-08,0
13.157894736842106,14,4.106391890465453e-08,0
13.157894736842106,15,3.781691193661198e-08,0
14.035087719298247,0,3.2911262380973007e-08,0
14.035087719298247,1,2.854578786112187e-08,0
14.035087719298247,2,6.419756622561428e-08,0
14.035087719298247,3,3.986852944727334e-08,0
14.035087719298247,4,5.631181841525073e-08,0
14.035087719298247,5,3.1409349240513194e-08,0
14.035087719298247,6,6.11076275867423e-08,0
14.035087719298247,7,4.902124000625384e-08,0
14.035087719298247,8,6.000687408103184e-08,0
14.035087719298247,9,3.133952654350706e-08,0
14.035087719298247,10,3.832582223224702e-08,0
14.035087719298247,11,4.4591926463779056e-08,0
14.035087719298247,12,4.27381037528154e-08,0
14.035087719298247,13,3.227274725683826e-08,0
14.035087719298247,14,4.1148819854893736e-08,0
14.035087719298247,15,3.743216747528061e-08,0
14.912280701754385,0,3.2938041466443465e-08,0
14.912280701754385,1,2.8584994527055702e-08,0
14.912280701754385,2,6.426208666907304e-08,0
14.912280701754385,3,3.9909784888913924e-08,0
14.912280701754385,4,5.630175740086837e-08,0
14.912280701754385,5,3.145995501639217e-08,0
14.912280701754385,6,6.119939485852868e-08,0
14.912280701754385,7,4.9070296942772516e-08,0
14.912280701754385,8,6.010634496727383e-08,0
