freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,2.7699293547089435e-08,0
0.0,1,4.660165247964175e-08,0
0.0,2,5.075274327476324e-08,0
0.0,3,3.2886046611208634e-08,0
0.0,4,4.954484817489952e-08,0
0.0,5,2.6162053676369735e-08,0
0.0,6,4.731935037131082e-08,0
0.0,7,3.911112697055479e-08,0
0.0,8,4.6305478021141324e-08,0
0.0,9,2.5174814307318538e-08,0
0.0,10,2.9930028276386136e-08,0
0.0,11,2.865385234750915e-08,0
0.0,12,3.349450993028955e-08,0
0.0,13,1.9955708406419702e-08,0
0.0,14,3.189595899402919e-08,0
0.0,15,8.211121940108163e-08,0
0.8771929824561404,0,2.7790865903823992e-08,0
0.8771929824561404,1,4.6748651009151505e-08,0
0.8771929824561404,2,5.105610249495737e-08,0
0.8771929824561404,3,3.310055663786125e-08,0
0.8771929824561404,4,4.991015239134074e-08,0
0.8771929824561404,5,2.6224908499962102e-08,0
0.8771929824561404,6,4.7598676695005526e-08,0
0.8771929824561404,7,3.942156732647321e-08,0
0.8771929824561404,8,4.653562754477728e-08,0
0.8771929824561404,9,2.52905262605188e-08,0
0.8771929824561404,10,3.001503566729531e-08,0
0.8771929824561404,11,2.8750261925992363e-08,0
0.8771929824561404,12,3.367871363416651e-08,0
0.8771929824561404,13,2.007053257381428e-08,0
0.8771929824561404,14,3.198211556441959e-08,0
0.8771929824561404,15,8.258764961480675e-08,0
1.7543859649122808,0,2.7806519920672302e-08,0
1.7543859649122808,1,4.660512681530276e-08,0
1.7543859649122808,2,5.101765501097305e-08,0
1.7543859649122808,3,3.3232650708796043e-08,0
1.7543859649122808,4,5.003265634911461e-08,0
1.7543859649122808,5,2.6081132086269336e-08,0
1.7543859649122808,6,4.768280982639033e-08,0
1.7543859649122808,7,3.9600738193340545e-08,0
1.7543859649122808,8,4.657184663226902e-08,0
1.7543859649122808,9,2.5288492376227692e-08,0
1.7543859649122808,10,2.9876760816781324e-08,0
1.7543859649122808,11,2.8668590207498206e-08,0
1.7543859649122808,12,3.367221878332752e-08,0
1.7543859649122808,13,2.0076253963847716e-08,0
1.7543859649122808,14,3.1828574369587934e-08,0
1.7543859649122808,15,8.300557044906353e-08,0
2.631578947368421,0,2.778732796171717e-08,0
2.631578947368421,1,4.6570695678187014e-08,0
2.631578947368421,2,5.098059895510332e-08,0
2.631578947368421,3,3.322269738242961e-08,0
2.631578947368421,4,5.002246373260682e-08,0
2.631578947368421,5,2.605551741055825e-08,0
2.631578947368421,6,4.769365801814575e-08,0
2.631578947368421,7,3.9605380648627184e-08,0
2.631578947368421,8,4.65493591559964e-08,0
2.631578947368421,9,2.5281610285812325e-08,0
2.631578947368421,10,2.984415066916583e-08,0
2.631578947368421,11,2.8635940958251013e-08,0
2.631578947368421,12,3.3647089578356454e-08,0
2.631578947368421,13,2.006447933806913e-08,0
2.631578947368421,14,3.179370069503576e-08,0
2.631578947368421,15,8.302868099668359e-08,0
3.5087719298245617,0,2.780522551495437e-08,0
