freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,8.188322849334224e-08,0
0.0,1,8.312354115388397e-09,0
0.0,2,3.188037795222424e-08,0
0.0,3,5.399331406068399e-09,0
0.0,4,5.250169946351342e-08,0
0.0,5,2.6358848258555523e-08,0
0.0,6,6.786902335757683e-09,0
0.0,7,2.6004974982979408e-08,0
0.0,8,3.2305115088760084e-08,0
0.0,9,1.8533361321110135e-08,0
0.0,10,2.4139195835985045e-08,0
0.0,11,1.5596842474164044e-08,0
0.0,12,3.1127232267001996e-08,0
0.0,13,2.350778696506757e-08,0
0.0,14,2.2897417911556606e-08,0
0.0,15,2.0779700309372565e-08,0
0.8771929824561404,0,8.127279171687651e-08,0
0.8771929824561404,1,8.326686833951518e-09,0
0.8771929824561404,2,3.1819783286156386e-08,0
0.8771929824561404,3,6.541169304806144e-09,0
0.8771929824561404,4,5.309217988829177e-08,0
0.8771929824561404,5,2.6397916842223003e-08,0
0.8771929824561404,6,6.824074795800571e-09,0
0.8771929824561404,7,2.6708693935433083e-08,0
0.8771929824561404,8,3.259797048277718e-08,0
0.8771929824561404,9,1.8165953223344993e-08,0
0.8771929824561404,10,2.3888833637420694e-08,0
0.8771929824561404,11,1.5815031554350823e-08,0
0.8771929824561404,12,3.101080743856536e-08,0
0.8771929824561404,13,2.3508464033620356e-08,0
0.8771929824561404,14,2.286961400061512e-08,0
0.8771929824561404,15,2.092891090209953e-08,0
1.7543859649122808,0,7.942651329970398e-08,0
1.7543859649122808,1,8.274580148217446e-09,0
1.7543859649122808,2,3.138405064046924e-08,0
1.7543859649122808,3,8.112151019105282e-09,0
1.7543859649122808,4,5.366012491230401e-08,0
1.7543859649122808,5,2.621189902373132e-08,0
1.7543859649122808,6,6.827222890465989e-09,0
1.7543859649122808,7,2.7611451249543413e-08,0
1.7543859649122808,8,3.278245032969364e-08,0
1.7543859649122808,9,1.7341228844443507e-08,0
1.7543859649122808,10,2.3186134498014093e-08,0
1.7543859649122808,11,1.6045863058124717e-08,0
