freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,4.641984018024322e-08,0
0.0,1,7.816357777678067e-09,0
0.0,2,3.1345489047741815e-08,0
0.0,3,5.4136540281371535e-09,0
0.0,4,3.5586850462307894e-08,0
0.0,5,2.6142301593056524e-08,0
0.0,6,6.774759277468679e-09,0
0.0,7,2.532011131644637e-08,0
0.0,8,2.7438802613094516e-08,0
0.0,9,1.7899233261957163e-08,0
0.0,10,2.3285083252258544e-08,0
0.0,11,1.4779598492567961e-08,0
0.0,12,2.3590629809034444e-08,0
0.0,13,2.3078162520632323e-08,0
0.0,14,2.2545106093102052e-08,0
0.0,15,1.9285435929872657e-08,0
0.8771929824561404,0,4.653450800414153e-08,0
0.8771929824561404,1,7.908414241402168e-09,0
0.8771929824561404,2,3.1481731618919385e-08,0
0.8771929824561404,3,5.306039994819344e-09,0
0.8771929824561404,4,3.5779082637517685e-08,0
0.8771929824561404,5,2.6365103312627802e-08,0
0.8771929824561404,6,6.8216541412022216e-09,0
0.8771929824561404,7,2.5409980064688817e-08,0
0.8771929824561404,8,2.764505621843639e-08,0
0.8771929824561404,9,1.7781969863617353e-08,0
0.8771929824561404,10,2.3262994927205287e-08,0
0.8771929824561404,11,1.4993290745316404e-08,0
0.8771929824561404,12,2.3554867864171672e-08,0
0.8771929824561404,13,2.321512164012318e-08,0
0.8771929824561404,14,2.2668418669189747e-08,0
0.8771929824561404,15,1.935915703134032e-08,0
1.7543859649122808,0,4.631682027334961e-08,0
1.7543859649122808,1,7.989486431908473e-09,0
1.7543859649122808,2,3.13946075043362e-08,0
1.7543859649122808,3,5.058266056836412e-09,0
1.7543859649122808,4,3.573166979748745e-08,0
1.7543859649122808,5,2.6454414203745417e-08,0
1.7543859649122808,6,6.8270474703715576e-09,0
1.7543859649122808,7,2.533946979387079e-08,0
1.7543859649122808,8,2.772200820747984e-08,0
1.7543859649122808,9,1.7393353244013796e-08,0
1.7543859649122808,10,2.3023625600608032e-08,0
1.7543859649122808,11,1.5190610587008654e-08,0
1.7543859649122808,12,2.3241858965130666e-08,0
1.7543859649122808,13,2.3189734012818357e-08,0
1.7543859649122808,14,2.2661845844169415e-08,0
1.7543859649122808,15,1.927139729322554e-08,0
2.631578947368421,0,4.6274832319988125e-08,0
2.631578947368421,1,7.996698328033879e-09,0
2.631578947368421,2,3.136570112084028e-08,0
2.631578947368421,3,5.023415691596226e-09,0
2.631578947368421,4,3.5718028030896226e-08,0
2.631578947368421,5,2.644518825241898e-08,0
2.631578947368421,6,6.8222536613694995e-09,0
2.631578947368421,7,2.532388783209341e-08,0
2.631578947368421,8,2.7718338626348058e-08,0
2.631578947368421,9,1.7329689978102978e-08,0
2.631578947368421,10,2.2981061480859842e-08,0
2.631578947368421,11,1.520752006205849e-08,0
2.631578947368421,12,2.318688214513069e-08,0
2.631578947368421,13,2.3171557878892052e-08,0
2.631578947368421,14,2.264547135217844e-08,0
2.631578947368421,15,1.925279890500983e-08,0
3.5087719298245617,0,4.651075566403671e-08,0
3.5087719298245617,1,7.931335431515534e-09,0
3.5087719298245617,2,3.148588361566257e-08,0
3.5087719298245617,3,5.255032475201636e-09,0
3.5087719298245617,4,3.578505353104777e-08,0
3.5087719298245617,5,2.6406889579229932e-08,0
3.5087719298245617,6,6.8285349253343825e-09,0
3.5087719298245617,7,2.541266896146295e-08,0
3.5087719298245617,8,2.767851813004963e-08,0
3.5087719298245617,9,1.770963963652539e-08,0
3.5087719298245617,10,2.3221214877083425e-08,0
3.5087719298245617,11,1.5048833637912375e-08,0
3.5087719298245617,12,2.350527688010399e-08,0
3.5087719298245617,13,2.322569619557778e-08,0
3.5087719298245617,14,2.2695249481425045e-08,0
3.5087719298245617,15,1.9351556888853552e-08,0
4.385964912280701,0,4.6594385631134487e-08,0
4.385964912280701,1,7.844931119335537e-09,0
4.385964912280701,2,3.1455875076696845e-08,0
4.385964912280701,3,5.424628038191705e-09,0
4.385964912280701,4,3.571799635151724e-08,0
4.385964912280701,5,2.6240549319696626e-08,0
4.385964912280701,6,6.800261474535954e-09,0
4.385964912280701,7,2.5404010719502638e-08,0
4.385964912280701,8,2.7542885101858505e-08,0
4.385964912280701,9,1.7951284543801387e-08,0
4.385964912280701,10,2.3352495538793745e-08,0
4.385964912280701,11,1.4850175638168375e-08,0
4.385964912280701,12,2.3658799399986165e-08,0
4.385964912280701,13,2.3165572659604663e-08,0
4.385964912280701,14,2.263286666053586e-08,0
4.385964912280701,15,1.9353673648980872e-08,0
5.263157894736842,0,4.6586445024674444e-08,0
5.263157894736842,1,7.896376980810741e-09,0
5.263157894736842,2,3.151754042915106e-08,0
5.263157894736842,3,5.356575208917305e-09,0
5.263157894736842,4,3.5790230257617195e-08,0
5.263157894736842,5,2.634839120288657e-08,0
5.263157894736842,6,6.824485761192789e-09,0
5.263157894736842,7,2.543964445022596e-08,0
5.263157894736842,8,2.763690303668832e-08,0
5.263157894736842,9,1.7867784561838177e-08,0
5.263157894736842,10,2.3324980971934664e-08,0
5.263157894736842,11,1.49594114985593e-08,0
5.263157894736842,12,2.3623670215682912e-08,0
5.263157894736842,13,2.3223075914591368e-08,0
5.263157894736842,14,2.268435764373454e-08,0
5.263157894736842,15,1.9381586145422466e-08,0
6.140350877192983,0,4.641441239007943e-08,0
6.140350877192983,1,7.984607676208711e-09,0
6.140350877192983,2,3.1451020679562246e-08,0
6.140350877192983,3,5.107104129969828e-09,0
6.140350877192983,4,3.5783665585737054e-08,0
6.140350877192983,5,2.6477446877871984e-08,0
6.140350877192983,6,6.833533530743583e-09,0
6.140350877192983,7,2.5388387482006567e-08,0
6.140350877192983,8,2.7736853980428565e-08,0
6.140350877192983,9,1.7484480764992675e-08,0
6.140350877192983,10,2.3101172180087435e-08,0
6.140350877192983,11,1.5182370353262822e-08,0
6.140350877192983,12,2.3329057144394774e-08,0
6.140350877192983,13,2.322488552093053e-08,0
6.140350877192983,14,2.2692379513322395e-08,0
6.140350877192983,15,1.931366549785706e-08,0
7.017543859649123,0,4.627079917785925e-08,0
7.017543859649123,1,8.005333211980584e-09,0
7.017543859649123,2,3.1359851583086866e-08,0
7.017543859649123,3,5.004427661071405e-09,0
7.017543859649123,4,3.572901817340865e-08,0
7.017543859649123,5,2.6458717404856124e-08,0
7.017543859649123,6,6.823200943049263e-09,0
7.017543859649123,7,2.531758084933676e-08,0
7.017543859649123,8,2.7727886261723247e-08,0
7.017543859649123,9,1.7305316865202413e-08,0
7.017543859649123,10,2.295825424106326e-08,0
7.017543859649123,11,1.5221717334344413e-08,0
7.017543859649123,12,2.316488498088285e-08,0
7.017543859649123,13,2.3184987634355416e-08,0
7.017543859649123,14,2.2647147912045675e-08,0
7.017543859649123,15,1.924863925531315e-08,0
7.894736842105264,0,4.654345412935466e-08,0
7.894736842105264,1,7.962190914851919e-09,0
7.894736842105264,2,3.151699105826048e-08,0
