freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,5.559647476439032e-08,0
0.0,1,5.7939116694025714e-08,0
0.0,2,3.913005653931543e-08,0
0.0,3,3.6056019985291745e-08,0
0.0,4,4.199649615937822e-08,0
0.0,5,3.173696272574074e-08,0
0.0,6,1.3689497328745023e-08,0
0.0,7,3.92684252815068e-08,0
0.0,8,3.251985137729524e-08,0
0.0,9,2.3913634496271708e-08,0
0.0,10,2.9893880872905963e-08,0
0.0,11,1.277833517478182e-08,0
0.0,12,2.6981569936829485e-08,0
0.0,13,2.8782535236987945e-08,0
0.0,14,2.7262677656660972e-08,0
0.0,15,2.5270256352378808e-08,0
0.8771929824561404,0,5.5773118018199426e-08,0
0.8771929824561404,1,5.807099685243115e-08,0
0.8771929824561404,2,3.917896778534001e-08,0
0.8771929824561404,3,3.61798980936795e-08,0
0.8771929824561404,4,4.2136260344534024e-08,0
0.8771929824561404,5,3.186385235525605e-08,0
0.8771929824561404,6,1.3740405904482362e-08,0
0.8771929824561404,7,3.950760295386772e-08,0
0.8771929824561404,8,3.260257139477106e-08,0
0.8771929824561404,9,2.3970404301180235e-08,0
0.8771929824561404,10,2.9964448225798225e-08,0
0.8771929824561404,11,1.2932869669045812e-08,0
0.8771929824561404,12,2.7035935464865886e-08,0
0.8771929824561404,13,2.8871650530107142e-08,0
0.8771929824561404,14,2.7363415059270943e-08,0
0.8771929824561404,15,2.5313780207071306e-08,0
1.7543859649122808,0,5.586165341227199e-08,0
1.7543859649122808,1,5.8007542315073974e-08,0
1.7543859649122808,2,3.911831017482843e-08,0
1.7543859649122808,3,3.619323369546531e-08,0
1.7543859649122808,4,4.216928903946012e-08,0
1.7543859649122808,5,3.1850213274068617e-08,0
1.7543859649122808,6,1.3730448524264468e-08,0
1.7543859649122808,7,3.96780196482442e-08,0
1.7543859649122808,8,3.261844542832174e-08,0
1.7543859649122808,9,2.395814042779442e-08,0
1.7543859649122808,10,2.99139055861891e-08,0
1.7543859649122808,11,1.320881489757402e-08,0
1.7543859649122808,12,2.6924208497835016e-08,0
1.7543859649122808,13,2.8892732735327824e-08,0
1.7543859649122808,14,2.7364180384965477e-08,0
1.7543859649122808,15,2.5243858599898087e-08,0
2.631578947368421,0,5.5910963215195214e-08,0
2.631578947368421,1,5.782752221289822e-08,0
2.631578947368421,2,3.906486886978069e-08,0
2.631578947368421,3,3.614323929919727e-08,0
2.631578947368421,4,4.2145569811544593e-08,0
2.631578947368421,5,3.1826106128238655e-08,0
2.631578947368421,6,1.3741422649357307e-08,0
2.631578947368421,7,3.979285283213207e-08,0
2.631578947368421,8,3.25996487620699e-08,0
2.631578947368421,9,2.3904137713360554e-08,0
2.631578947368421,10,2.985513900931431e-08,0
2.631578947368421,11,1.3473591541889818e-08,0
2.631578947368421,12,2.6824150302287683e-08,0
2.631578947368421,13,2.891888146428753e-08,0
2.631578947368421,14,2.7312476408118377e-08,0
2.631578947368421,15,2.5121458525840612e-08,0
3.5087719298245617,0,5.572215891283145e-08,0
3.5087719298245617,1,5.762096966768776e-08,0
3.5087719298245617,2,3.8966591813806657e-08,0
3.5087719298245617,3,3.6069982666779954e-08,0
3.5087719298245617,4,4.2064750611039125e-08,0
3.5087719298245617,5,3.176966856213958e-08,0
3.5087719298245617,6,1.3718199608436614e-08,0
3.5087719298245617,7,3.9813430010576006e-08,0
3.5087719298245617,8,3.2526911190527e-08,0
3.5087719298245617,9,2.3839142242833508e-08,0
3.5087719298245617,10,2.9809694414160136e-08,0
3.5087719298245617,11,1.3569926819077266e-08,0
3.5087719298245617,12,2.6734018750370036e-08,0
3.5087719298245617,13,2.8856854581418266e-08,0
3.5087719298245617,14,2.7257944139741107e-08,0
3.5087719298245617,15,2.5047732728634296e-08,0
4.385964912280701,0,5.589463107200464e-08,0
4.385964912280701,1,5.781967032421138e-08,0
4.385964912280701,2,3.908149524199346e-08,0
4.385964912280701,3,3.6146267329314e-08,0
4.385964912280701,4,4.2170602478662686e-08,0
4.385964912280701,5,3.184376926734007e-08,0
4.385964912280701,6,1.3745771041089027e-08,0
4.385964912280701,7,3.984637461734881e-08,0
4.385964912280701,8,3.259472045186422e-08,0
4.385964912280701,9,2.3898812316582072e-08,0
4.385964912280701,10,2.98653521048001e-08,0
4.385964912280701,11,1.3516475970690383e-08,0
4.385964912280701,12,2.6816555171145778e-08,0
4.385964912280701,13,2.891880736381425e-08,0
4.385964912280701,14,2.733303883844194e-08,0
4.385964912280701,15,2.5120483046261916e-08,0
5.263157894736842,0,5.589394953960037e-08,0
5.263157894736842,1,5.8018766921640724e-08,0
5.263157894736842,2,3.914024456821412e-08,0
5.263157894736842,3,3.62189360524914e-08,0
5.263157894736842,4,4.2204355964491346e-08,0
5.263157894736842,5,3.1891801559114674e-08,0
5.263157894736842,6,1.3744699964810839e-08,0
5.263157894736842,7,3.97370643308039e-08,0
5.263157894736842,8,3.2648813494495294e-08,0
5.263157894736842,9,2.3957290141135012e-08,0
5.263157894736842,10,2.9909945473594954e-08,0
5.263157894736842,11,1.3276707412291708e-08,0
5.263157894736842,12,2.6922553280164745e-08,0
5.263157894736842,13,2.8914969965288803e-08,0
5.263157894736842,14,2.7379844726099285e-08,0
5.263157894736842,15,2.5230502182538577e-08,0
6.140350877192983,0,5.5837547363822076e-08,0
6.140350877192983,1,5.813115382603694e-08,0
6.140350877192983,2,3.9210663847017067e-08,0
6.140350877192983,3,3.621940545228729e-08,0
6.140350877192983,4,4.218619855808758e-08,0
6.140350877192983,5,3.1911005081358843e-08,0
6.140350877192983,6,1.3753847646403547e-08,0
6.140350877192983,7,3.958374512185605e-08,0
6.140350877192983,8,3.264268093330471e-08,0
6.140350877192983,9,2.4002236931850053e-08,0
6.140350877192983,10,2.999289019104467e-08,0
6.140350877192983,11,1.2994955595356093e-08,0
