freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,3.326638758287071e-08,0
0.0,1,3.0316044849703396e-08,0
0.0,2,6.490943415161854e-08,0
0.0,3,4.3017192840165504e-08,0
0.0,4,6.32059059336426e-08,0
0.0,5,3.2064508897267306e-08,0
0.0,6,6.356509089077858e-08,0
0.0,7,5.055075004763616e-08,0
0.0,8,6.105383921042328e-08,0
0.0,9,3.226070679402427e-08,0
0.0,10,3.930924269104292e-08,0
0.0,11,4.528173985400211e-08,0
0.0,12,4.3742325720392055e-08,0
0.0,13,3.5150721897708317e-08,0
0.0,14,4.1458178889296414e-08,0
0.0,15,4.291946799758652e-08,0
0.8771929824561404,0,3.335710958612628e-08,0
0.8771929824561404,1,3.045679457761916e-08,0
0.8771929824561404,2,6.500954169749962e-08,0
0.8771929824561404,3,4.3068718459431514e-08,0
0.8771929824561404,4,6.33090412244836e-08,0
0.8771929824561404,5,3.216042765558147e-08,0
0.8771929824561404,6,6.372701494052139e-08,0
0.8771929824561404,7,5.07074920252899e-08,0
0.8771929824561404,8,6.117698405723144e-08,0
0.8771929824561404,9,3.2354641512603285e-08,0
0.8771929824561404,10,3.938462126410484e-08,0
0.8771929824561404,11,4.538673447099806e-08,0
0.8771929824561404,12,4.382920366731777e-08,0
0.8771929824561404,13,3.5236648659431534e-08,0
0.8771929824561404,14,4.154077914445436e-08,0
0.8771929824561404,15,4.3401424222669506e-08,0
1.7543859649122808,0,3.33719393280386e-08,0
1.7543859649122808,1,3.0562574775955425e-08,0
1.7543859649122808,2,6.494021836856937e-08,0
1.7543859649122808,3,4.3066352473125807e-08,0
1.7543859649122808,4,6.322291701940985e-08,0
1.7543859649122808,5,3.220891499724432e-08,0
1.7543859649122808,6,6.375395793469925e-08,0
1.7543859649122808,7,5.081998043219574e-08,0
1.7543859649122808,8,6.097077178051283e-08,0
1.7543859649122808,9,3.244339452840859e-08,0
1.7543859649122808,10,3.9317927671787616e-08,0
1.7543859649122808,11,4.533701069941673e-08,0
1.7543859649122808,12,4.377993412162482e-08,0
1.7543859649122808,13,3.524938295325416e-08,0
1.7543859649122808,14,4.142032088359593e-08,0
1.7543859649122808,15,4.436268158789049e-08,0
2.631578947368421,0,3.334104412714599e-08,0
2.631578947368421,1,3.062804076780513e-08,0
2.631578947368421,2,6.486762464811365e-08,0
2.631578947368421,3,4.3078732379852625e-08,0
2.631578947368421,4,6.303759697001268e-08,0
2.631578947368421,5,3.2214917910124234e-08,0
2.631578947368421,6,6.370198753715835e-08,0
2.631578947368421,7,5.089233519235354e-08,0
2.631578947368421,8,6.079436700079821e-08,0
2.631578947368421,9,3.2503927742965934e-08,0
2.631578947368421,10,3.918351435969614e-08,0
2.631578947368421,11,4.5208508619841856e-08,0
2.631578947368421,12,4.370921611918669e-08,0
2.631578947368421,13,3.518698239146782e-08,0
2.631578947368421,14,4.124651644814953e-08,0
2.631578947368421,15,4.508739101959353e-08,0
3.5087719298245617,0,3.3298109790337515e-08,0
3.5087719298245617,1,3.055916694950015e-08,0
3.5087719298245617,2,6.46732296233749e-08,0
3.5087719298245617,3,4.302279901624997e-08,0
3.5087719298245617,4,6.284005937431425e-08,0
3.5087719298245617,5,3.217646571423113e-08,0
3.5087719298245617,6,6.354507505281727e-08,0
3.5087719298245617,7,5.0820012388186245e-08,0
3.5087719298245617,8,6.057133933485953e-08,0
3.5087719298245617,9,3.2497322017750515e-08,0
3.5087719298245617,10,3.9074096763288415e-08,0
3.5087719298245617,11,4.5067610556797576e-08,0
3.5087719298245617,12,4.3624199432181946e-08,0
3.5087719298245617,13,3.5112287228319616e-08,0
3.5087719298245617,14,4.1103793307210954e-08,0
3.5087719298245617,15,4.544971391772312e-08,0
4.385964912280701,0,3.3349101045389345e-08,0
4.385964912280701,1,3.063441609677271e-08,0
