freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,4.07076902854404e-08,0
0.0,1,7.393681515459131e-09,0
0.0,2,2.701239937975663e-08,0
0.0,3,4.842895620185939e-09,0
0.0,4,3.129846146252493e-08,0
0.0,5,2.2451158772448683e-08,0
0.0,6,5.9219861397202276e-09,0
0.0,7,2.54882716542837e-08,0
0.0,8,2.419956831248781e-08,0
0.0,9,1.4819523589830549e-08,0
0.0,10,2.0558458267242136e-08,0
0.0,11,1.2845903771199663e-08,0
0.0,12,2.0277561140284462e-08,0
0.0,13,2.111256772844985e-08,0
0.0,14,2.0191318860613758e-08,0
0.0,15,1.6560880861252665e-08,0
0.8591065292096219,0,4.0885907729318065e-08,0
0.8591065292096219,1,7.413222993562403e-09,0
0.8591065292096219,2,2.7175741317287353e-08,0
0.8591065292096219,3,4.789009862716731e-09,0
0.8591065292096219,4,3.150905659745829e-08,0
0.8591065292096219,5,2.268987554123152e-08,0
0.8591065292096219,6,5.936011550224195e-09,0
0.8591065292096219,7,2.5661454869179927e-08,0
0.8591065292096219,8,2.4370213335320966e-08,0
0.8591065292096219,9,1.4658999686213117e-08,0
0.8591065292096219,10,2.052420708745789e-08,0
0.8591065292096219,11,1.3060478596302752e-08,0
0.8591065292096219,12,2.0384033468267676e-08,0
0.8591065292096219,13,2.1304940883168688e-08,0
0.8591065292096219,14,2.0310992431711107e-08,0
0.8591065292096219,15,1.6690784213231288e-08,0
1.7182130584192439,0,4.078599321143524e-08,0
1.7182130584192439,1,7.377487138203754e-09,0
1.7182130584192439,2,2.7147789759597007e-08,0
1.7182130584192439,3,4.6564625048072435e-09,0
1.7182130584192439,4,3.158814404471462e-08,0
1.7182130584192439,5,2.2822494823274328e-08,0
1.7182130584192439,6,5.902679883021322e-09,0
1.7182130584192439,7,2.5714516620162753e-08,0
1.7182130584192439,8,2.4438072659239367e-08,0
1.7182130584192439,9,1.4271520512468225e-08,0
1.7182130584192439,10,2.0254017406231565e-08,0
1.7182130584192439,11,1.3270091204197419e-08,0
1.7182130584192439,12,2.0367745774666862e-08,0
1.7182130584192439,13,2.1390486271588238e-08,0
1.7182130584192439,14,2.031841712810954e-08,0
1.7182130584192439,15,1.673828205381551e-08,0
2.577319587628866,0,4.0806256193698744e-08,0
2.577319587628866,1,7.384268153554208e-09,0
2.577319587628866,2,2.7160352845257132e-08,0
2.577319587628866,3,4.671116583400846e-09,0
2.577319587628866,4,3.1593311175838184e-08,0
2.577319587628866,5,2.2823212505620654e-08,0
2.577319587628866,6,5.907475288484631e-09,0
2.577319587628866,7,2.5714692494331793e-08,0
2.577319587628866,8,2.4439151140931916e-08,0
2.577319587628866,9,1.431252407181808e-08,0
2.577319587628866,10,2.0288748216565443e-08,0
2.577319587628866,11,1.325795862085245e-08,0
2.577319587628866,12,2.0378471867022144e-08,0
2.577319587628866,13,2.1391887474953778e-08,0
2.577319587628866,14,2.0326145965749127e-08,0
2.577319587628866,15,1.6739608978224425e-08,0
3.4364261168384878,0,4.08978731778971e-08,0
3.4364261168384878,1,7.420670042515082e-09,0
3.4364261168384878,2,2.7175701185983155e-08,0
3.4364261168384878,3,4.8074841531884455e-09,0
3.4364261168384878,4,3.150387154729934e-08,0
3.4364261168384878,5,2.266962973383548e-08,0
3.4364261168384878,6,5.939602217315993e-09,0
3.4364261168384878,7,2.5659597414040127e-08,0
3.4364261168384878,8,2.4368459252779557e-08,0
3.4364261168384878,9,1.4711676463148691e-08,0
3.4364261168384878,10,2.0557360092280814e-08,0
3.4364261168384878,11,1.303356787013085e-08,0
3.4364261168384878,12,2.0388765512723356e-08,0
3.4364261168384878,13,2.1301694883647567e-08,0
3.4364261168384878,14,2.0314828284389726e-08,0
3.4364261168384878,15,1.6684261871007238e-08,0
4.295532646048111,0,4.081995975396738e-08,0
4.295532646048111,1,7.413717695004539e-09,0
4.295532646048111,2,2.7088178183970402e-08,0
4.295532646048111,3,4.854836207751973e-09,0
4.295532646048111,4,3.138857239464621e-08,0
4.295532646048111,5,2.2523594557932592e-08,0
4.295532646048111,6,5.93785617944799e-09,0
4.295532646048111,7,2.557101304750782e-08,0
4.295532646048111,8,2.4277856917365803e-08,0
4.295532646048111,9,1.4860018970075888e-08,0
4.295532646048111,10,2.0619204043465525e-08,0
4.295532646048111,11,1.2884111121964491e-08,0
4.295532646048111,12,2.033431612121735e-08,0
4.295532646048111,13,2.116609319291054e-08,0
4.295532646048111,14,2.0255475033968282e-08,0
4.295532646048111,15,1.6614029855456027e-08,0
5.154639175257732,0,4.090540851926456e-08,0
5.154639175257732,1,7.41389691783928e-09,0
5.154639175257732,2,2.7200253058968604e-08,0
5.154639175257732,3,4.772653402886235e-09,0
5.154639175257732,4,3.1547040465402436e-08,0
5.154639175257732,5,2.2732719358533875e-08,0
5.154639175257732,6,5.9370812733947124e-09,0
5.154639175257732,7,2.5685217244662986e-08,0
5.154639175257732,8,2.4403093173159237e-08,0
5.154639175257732,9,1.462173136377383e-08,0
5.154639175257732,10,2.0506684977229328e-08,0
5.154639175257732,11,1.3102833672455838e-08,0
5.154639175257732,12,2.0400533677868502e-08,0
5.154639175257732,13,2.1331171406007015e-08,0
5.154639175257732,14,2.033803849051638e-08,0
5.154639175257732,15,1.6712029645557462e-08,0
6.013745704467353,0,4.079504385812398e-08,0
6.013745704467353,1,7.378157028512783e-09,0
6.013745704467353,2,2.7168311657002596e-08,0
6.013745704467353,3,4.648227320020406e-09,0
6.013745704467353,4,3.160753175397264e-08,0
6.013745704467353,5,2.2837204896584613e-08,0
6.013745704467353,6,5.9031267871475785e-09,0
6.013745704467353,7,2.5732154688459788e-08,0
6.013745704467353,8,2.4445737296137384e-08,0
6.013745704467353,9,1.4251818782595272e-08,0
6.013745704467353,10,2.0245895317694323e-08,0
6.013745704467353,11,1.3293766828872312e-08,0
6.013745704467353,12,2.0375908138857635e-08,0
6.013745704467353,13,2.1403873278675355e-08,0
6.013745704467353,14,2.0326210817115565e-08,0
6.013745704467353,15,1.674980981282066e-08,0
6.8728522336769755,0,4.0861690923250156e-08,0
6.8728522336769755,1,7.398620524650738e-09,0
6.8728522336769755,2,2.7205057073108227e-08,0
6.8728522336769755,3,4.691779538723343e-09,0
6.8728522336769755,4,3.1625842204901575e-08,0
6.8728522336769755,5,2.2841283171991582e-08,0
6.8728522336769755,6,5.918369312551324e-09,0
6.8728522336769755,7,2.5746226126699278e-08,0
6.8728522336769755,8,2.4465449482184548e-08,0
6.8728522336769755,9,1.4374545655835999e-08,0
6.8728522336769755,10,2.0343895607010554e-08,0
6.8728522336769755,11,1.3257798231511383e-08,0
6.8728522336769755,12,2.0407742559894225e-08,0
6.8728522336769755,13,2.1403412329471357e-08,0
6.8728522336769755,14,2.0354472428922307e-08,0
6.8728522336769755,15,1.6759506978150895e-08,0
7.731958762886598,0,4.095624175482891e-08,0
7.731958762886598,1,7.431444160447119e-09,0
7.731958762886598,2,2.7206264869297424e-08,0
7.731958762886598,3,4.828100781335459e-09,0
7.731958762886598,4,3.153611030837206e-08,0
7.731958762886598,5,2.2674974575807923e-08,0
7.731958762886598,6,5.949996596957199e-09,0
7.731958762886598,7,2.5694116400331662e-08,0
7.731958762886598,8,2.4387592580641402e-08,0
7.731958762886598,9,1.4779907318165976e-08,0
7.731958762886598,10,2.0615810310708917e-08,0
7.731958762886598,11,1.3024318356080581e-08,0
7.731958762886598,12,2.0414859489805387e-08,0
7.731958762886598,13,2.1317073600624255e-08,0
7.731958762886598,14,2.033997094059616e-08,0
7.731958762886598,15,1.669911649400934e-08,0
8.591065292096221,0,4.091888065943686e-08,0
8.591065292096221,1,7.429658760788687e-09,0
8.591065292096221,2,2.7159162488611744e-08,0
8.591065292096221,3,4.863299417027666e-09,0
8.591065292096221,4,3.147060955979642e-08,0
8.591065292096221,5,2.2587453390312525e-08,0
8.591065292096221,6,5.9531613814441234e-09,0
8.591065292096221,7,2.5640322437055514e-08,0
8.591065292096221,8,2.4338575608351938e-08,0
8.591065292096221,9,1.488675740381084e-08,0
8.591065292096221,10,2.066500675679116e-08,0
8.591065292096221,11,1.2929363247817688e-08,0
8.591065292096221,12,2.0387834816054024e-08,0
8.591065292096221,13,2.1231083148824208e-08,0
8.591065292096221,14,2.0309775734463568e-08,0
8.591065292096221,15,1.665784608876626e-08,0
9.450171821305842,0,4.0969737176733075e-08,0
9.450171821305842,1,7.422098038911198e-09,0
9.450171821305842,2,2.724923666627161e-08,0
9.450171821305842,3,4.761316993898015e-09,0
9.450171821305842,4,3.162008293938109e-08,0
9.450171821305842,5,2.280469092614068e-08,0
9.450171821305842,6,5.9441420327785975e-09,0
9.450171821305842,7,2.5741377855854494e-08,0
9.450171821305842,8,2.4457276360710047e-08,0
9.450171821305842,9,1.4596306241533821e-08,0
9.450171821305842,10,2.0511379123897914e-08,0
9.450171821305842,11,1.3159613150607776e-08,0
9.450171821305842,12,2.044360713882712e-08,0
9.450171821305842,13,2.1389488969329815e-08,0
9.450171821305842,14,2.038292686382683e-08,0
9.450171821305842,15,1.675710509841959e-08,0
10.309278350515465,0,4.0819943600428095e-08,0
10.309278350515465,1,7.3857789310045415e-09,0
10.309278350515465,2,2.720387297789083e-08,0
10.309278350515465,3,4.646808653805757e-09,0
10.309278350515465,4,3.164845102587583e-08,0
10.309278350515465,5,2.2871982814153665e-08,0
10.309278350515465,6,5.908909199068135e-09,0
10.309278350515465,7,2.576186391768791e-08,0
10.309278350515465,8,2.4481596089085245e-08,0
10.309278350515465,9,1.4253111402989271e-08,0
10.309278350515465,10,2.025903367270512e-08,0
10.309278350515465,11,1.3324715384611235e-08,0
10.309278350515465,12,2.0400656801661275e-08,0
10.309278350515465,13,2.1442048315537418e-08,0
10.309278350515465,14,2.0354907114996855e-08,0
10.309278350515465,15,1.6773516577612658e-08,0
11.168384879725085,0,4.0986546754714584e-08,0
11.168384879725085,1,7.4205248385121535e-09,0
11.168384879725085,2,2.7273339540849404e-08,0
11.168384879725085,3,4.717910590164778e-09,0
11.168384879725085,4,3.1689083979587466e-08,0
11.168384879725085,5,2.2876880100554668e-08,0
11.168384879725085,6,5.9346643178648575e-09,0
11.168384879725085,7,2.580725292929681e-08,0
11.168384879725085,8,2.4516381325212875e-08,0
11.168384879725085,9,1.4460601290913552e-08,0
11.168384879725085,10,2.0421410707345342e-08,0
11.168384879725085,11,1.3264593542184171e-08,0
11.168384879725085,12,2.046086695889627e-08,0
11.168384879725085,13,2.1436360825753782e-08,0
