freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,2.516552448857178e-08,0
0.0,1,4.023204950154381e-08,0
0.0,2,4.72355623531643e-08,0
0.0,3,3.4026708626043934e-08,0
0.0,4,4.528382443957735e-08,0
0.0,5,2.4322638765661254e-08,0
0.0,6,4.254331252852809e-08,0
0.0,7,3.662931549662184e-08,0
0.0,8,4.2575885884546035e-08,0
0.0,9,2.392108636615319e-08,0
0.0,10,2.8136233941624008e-08,0
0.0,11,2.6919982447905457e-08,0
0.0,12,3.0623077664574285e-08,0
0.0,13,2.1399274864319626e-08,0
0.0,14,3.0135462990301324e-08,0
0.0,15,3.848695951500364e-08,0
0.8591065292096219,0,2.5260023287051025e-08,0
0.8591065292096219,1,3.997857265018028e-08,0
0.8591065292096219,2,4.7132698343637884e-08,0
0.8591065292096219,3,3.4157052105770595e-08,0
0.8591065292096219,4,4.569519403203398e-08,0
0.8591065292096219,5,2.395617276495611e-08,0
0.8591065292096219,6,4.2383677715972867e-08,0
0.8591065292096219,7,3.651983254295996e-08,0
0.8591065292096219,8,4.2935459423802596e-08,0
0.8591065292096219,9,2.3739222414995434e-08,0
0.8591065292096219,10,2.7899918875736606e-08,0
0.8591065292096219,11,2.677938017590743e-08,0
0.8591065292096219,12,3.0737734450484323e-08,0
0.8591065292096219,13,2.136300748779942e-08,0
0.8591065292096219,14,2.990060604367827e-08,0
0.8591065292096219,15,3.853664622644985e-08,0
1.7182130584192439,0,2.5185405580583355e-08,0
1.7182130584192439,1,3.927464659346563e-08,0
1.7182130584192439,2,4.6572946260478254e-08,0
1.7182130584192439,3,3.401297874710347e-08,0
1.7182130584192439,4,4.598215727847955e-08,0
1.7182130584192439,5,2.3249206333460945e-08,0
1.7182130584192439,6,4.19696287928147e-08,0
1.7182130584192439,7,3.6050928085458186e-08,0
1.7182130584192439,8,4.3222209636149866e-08,0
1.7182130584192439,9,2.3305115871878154e-08,0
1.7182130584192439,10,2.73497452966393e-08,0
1.7182130584192439,11,2.637548635587975e-08,0
1.7182130584192439,12,3.0667178259814303e-08,0
1.7182130584192439,13,2.1125956075121125e-08,0
1.7182130584192439,14,2.925381679780904e-08,0
1.7182130584192439,15,3.854294082716142e-08,0
2.577319587628866,0,2.520214851826471e-08,0
2.577319587628866,1,3.934925524180657e-08,0
2.577319587628866,2,4.664009511509949e-08,0
2.577319587628866,3,3.404009091198232e-08,0
2.577319587628866,4,4.597821944922796e-08,0
2.577319587628866,5,2.332022689963319e-08,0
2.577319587628866,6,4.201759242196014e-08,0
2.577319587628866,7,3.6112072345791495e-08,0
2.577319587628866,8,4.32115349337498e-08,0
2.577319587628866,9,2.335008059341091e-08,0
2.577319587628866,10,2.741524954338872e-08,0
2.577319587628866,11,2.6415407878012948e-08,0
2.577319587628866,12,3.0684756117191675e-08,0
2.577319587628866,13,2.1157035836212436e-08,0
2.577319587628866,14,2.9320011209701883e-08,0
2.577319587628866,15,3.856003580598856e-08,0
3.4364261168384878,0,2.5279422338070367e-08,0
3.4364261168384878,1,4.008878107459007e-08,0
3.4364261168384878,2,4.7227831426257214e-08,0
3.4364261168384878,3,3.417071722796947e-08,0
3.4364261168384878,4,4.566924390704942e-08,0
3.4364261168384878,5,2.4068386022716472e-08,0
3.4364261168384878,6,4.2460861570856284e-08,0
3.4364261168384878,7,3.659124452628359e-08,0
3.4364261168384878,8,4.293785132733605e-08,0
3.4364261168384878,9,2.3804144176174894e-08,0
3.4364261168384878,10,2.798352498844915e-08,0
3.4364261168384878,11,2.683778341432391e-08,0
3.4364261168384878,12,3.075441998655567e-08,0
3.4364261168384878,13,2.1396111173479757e-08,0
3.4364261168384878,14,2.999684188687659e-08,0
3.4364261168384878,15,3.8560278381144774e-08,0
4.295532646048111,0,2.522768753843066e-08,0
4.295532646048111,1,4.0334584702912465e-08,0
4.295532646048111,2,4.738480955996984e-08,0
4.295532646048111,3,3.4116476007656025e-08,0
4.295532646048111,4,4.5401608349870876e-08,0
4.295532646048111,5,2.4372473482946195e-08,0
4.295532646048111,6,4.267642395209722e-08,0
4.295532646048111,7,3.67209242561085e-08,0
4.295532646048111,8,4.2688053553274846e-08,0
4.295532646048111,9,2.3973559703967063e-08,0
4.295532646048111,10,2.8198797804219814e-08,0
4.295532646048111,11,2.6985824323201608e-08,0
4.295532646048111,12,3.070724777254017e-08,0
4.295532646048111,13,2.1457250649361492e-08,0
4.295532646048111,14,3.021080186961088e-08,0
4.295532646048111,15,3.85835554605764e-08,0
5.154639175257732,0,2.5274010655241102e-08,0
5.154639175257732,1,3.989975534273535e-08,0
5.154639175257732,2,4.709067462301668e-08,0
5.154639175257732,3,3.41756779030115e-08,0
5.154639175257732,4,4.578997960551363e-08,0
5.154639175257732,5,2.3873677417687357e-08,0
5.154639175257732,6,4.235832896785532e-08,0
5.154639175257732,7,3.649963035344651e-08,0
5.154639175257732,8,4.301036299137991e-08,0
5.154639175257732,9,2.3698107440794476e-08,0
5.154639175257732,10,2.7848390332959494e-08,0
5.154639175257732,11,2.6742102769360325e-08,0
5.154639175257732,12,3.0756088220283685e-08,0
5.154639175257732,13,2.135216986633675e-08,0
5.154639175257732,14,2.982898690260994e-08,0
5.154639175257732,15,3.8542212061525294e-08,0
6.013745704467353,0,2.5195006821862824e-08,0
6.013745704467353,1,3.9253949218609994e-08,0
6.013745704467353,2,4.65751964938189e-08,0
6.013745704467353,3,3.4016757560690354e-08,0
6.013745704467353,4,4.604017854786208e-08,0
6.013745704467353,5,2.3213451446962136e-08,0
6.013745704467353,6,4.1938762161463756e-08,0
6.013745704467353,7,3.603950385830214e-08,0
6.013745704467353,8,4.326843984484786e-08,0
6.013745704467353,9,2.3291254426227943e-08,0
6.013745704467353,10,2.7336810741352343e-08,0
6.013745704467353,11,2.6374038245665274e-08,0
6.013745704467353,12,3.068274515439369e-08,0
6.013745704467353,13,2.112313156993543e-08,0
6.013745704467353,14,2.922426768204744e-08,0
6.013745704467353,15,3.8544014696423775e-08,0
6.8728522336769755,0,2.5247605043453282e-08,0
6.8728522336769755,1,3.9467940748357395e-08,0
6.8728522336769755,2,4.675890603304502e-08,0
6.8728522336769755,3,3.410753418238567e-08,0
6.8728522336769755,4,4.6006766643938674e-08,0
6.8728522336769755,5,2.3427808733811395e-08,0
6.8728522336769755,6,4.211986527171268e-08,0
6.8728522336769755,7,3.621450131492083e-08,0
6.8728522336769755,8,4.32299824816492e-08,0
6.8728522336769755,9,2.342952052146753e-08,0
6.8728522336769755,10,2.750547597191051e-08,0
6.8728522336769755,11,2.6485345465506894e-08,0
6.8728522336769755,12,3.073548870196836e-08,0
