freqs[MHz],channel,p1[V/(sqrt(Hz))],chi2[TBA]
0.0,0,2.516552448857178e-08,0
0.0,1,4.301284678409945e-08,0
0.0,2,4.662649814109349e-08,0
0.0,3,2.994443049740222e-08,0
0.0,4,4.528382443957735e-08,0
0.0,5,2.3842807316769886e-08,0
0.0,6,4.347048696068919e-08,0
0.0,7,3.565408139582531e-08,0
0.0,8,4.2575885884546035e-08,0
0.0,9,2.2446301496810683e-08,0
0.0,10,2.7093071379747524e-08,0
0.0,11,2.548667351080267e-08,0
0.0,12,3.0623077664574285e-08,0
0.0,13,1.8008548025148224e-08,0
0.0,14,2.9124588192819763e-08,0
0.0,15,7.621222718651536e-08,0
0.8591065292096219,0,2.5260023287051025e-08,0
0.8591065292096219,1,4.321387241322173e-08,0
0.8591065292096219,2,4.6933697609205056e-08,0
0.8591065292096219,3,3.018942034234345e-08,0
0.8591065292096219,4,4.569519403203398e-08,0
0.8591065292096219,5,2.388069330198303e-08,0
0.8591065292096219,6,4.379060602927971e-08,0
0.8591065292096219,7,3.588170450717654e-08,0
0.8591065292096219,8,4.2935459423802596e-08,0
0.8591065292096219,9,2.254694702166306e-08,0
0.8591065292096219,10,2.7162483951430807e-08,0
0.8591065292096219,11,2.5655488427157022e-08,0
0.8591065292096219,12,3.0737734450484323e-08,0
0.8591065292096219,13,1.8123934589174168e-08,0
0.8591065292096219,14,2.9201868121447935e-08,0
0.8591065292096219,15,7.699255367798195e-08,0
1.7182130584192439,0,2.5185405580583355e-08,0
1.7182130584192439,1,4.3183220407930294e-08,0
1.7182130584192439,2,4.700139851837022e-08,0
1.7182130584192439,3,3.029251977772402e-08,0
1.7182130584192439,4,4.598215727847955e-08,0
1.7182130584192439,5,2.3718377037527936e-08,0
1.7182130584192439,6,4.3900997571587805e-08,0
1.7182130584192439,7,3.5904675198759876e-08,0
1.7182130584192439,8,4.3222209636149866e-08,0
1.7182130584192439,9,2.2545426957535838e-08,0
1.7182130584192439,10,2.7068834435038126e-08,0
1.7182130584192439,11,2.569878852341378e-08,0
1.7182130584192439,12,3.0667178259814303e-08,0
1.7182130584192439,13,1.8162500086622772e-08,0
1.7182130584192439,14,2.906327040310583e-08,0
1.7182130584192439,15,7.770217610802249e-08,0
2.577319587628866,0,2.520214851826471e-08,0
2.577319587628866,1,4.320592910122786e-08,0
2.577319587628866,2,4.702374128650274e-08,0
2.577319587628866,3,3.0296097594648783e-08,0
2.577319587628866,4,4.597821944922796e-08,0
2.577319587628866,5,2.374278023061169e-08,0
2.577319587628866,6,4.39122913414055e-08,0
2.577319587628866,7,3.591984611931821e-08,0
2.577319587628866,8,4.32115349337498e-08,0
2.577319587628866,9,2.256507464606686e-08,0
2.577319587628866,10,2.708663607100997e-08,0
2.577319587628866,11,2.5704112524450087e-08,0
2.577319587628866,12,3.0684756117191675e-08,0
2.577319587628866,13,1.817041632697201e-08,0
2.577319587628866,14,2.908918726151007e-08,0
2.577319587628866,15,7.769034091805078e-08,0
3.4364261168384878,0,2.5279422338070367e-08,0
3.4364261168384878,1,4.318505176504365e-08,0
3.4364261168384878,2,4.692640818185323e-08,0
3.4364261168384878,3,3.017968719169425e-08,0
3.4364261168384878,4,4.566924390704942e-08,0
3.4364261168384878,5,2.3907797589511062e-08,0
3.4364261168384878,6,4.376524956987076e-08,0
3.4364261168384878,7,3.5890253004304843e-08,0
3.4364261168384878,8,4.293785132733605e-08,0
3.4364261168384878,9,2.2559563489020957e-08,0
3.4364261168384878,10,2.718412867605372e-08,0
3.4364261168384878,11,2.5652670184885785e-08,0
3.4364261168384878,12,3.075441998655567e-08,0
3.4364261168384878,13,1.811766363915834e-08,0
3.4364261168384878,14,2.9230682358082398e-08,0
3.4364261168384878,15,7.691555342914121e-08,0
4.295532646048111,0,2.522768753843066e-08,0
4.295532646048111,1,4.312280204066888e-08,0
4.295532646048111,2,4.675860629366125e-08,0
4.295532646048111,3,3.003951462252968e-08,0
4.295532646048111,4,4.5401608349870876e-08,0
4.295532646048111,5,2.3907036465999512e-08,0
4.295532646048111,6,4.359245904044175e-08,0
4.295532646048111,7,3.57594625553561e-08,0
4.295532646048111,8,4.2688053553274846e-08,0
4.295532646048111,9,2.2507622377586186e-08,0
4.295532646048111,10,2.7159922332661848e-08,0
4.295532646048111,11,2.555674268526654e-08,0
4.295532646048111,12,3.070724777254017e-08,0
4.295532646048111,13,1.8063805228771915e-08,0
4.295532646048111,14,2.920449959959867e-08,0
4.295532646048111,15,7.637042087820137e-08,0
5.154639175257732,0,2.5274010655241102e-08,0
5.154639175257732,1,4.324345902015932e-08,0
5.154639175257732,2,4.699772512847241e-08,0
5.154639175257732,3,3.022357540176301e-08,0
5.154639175257732,4,4.578997960551363e-08,0
5.154639175257732,5,2.388843675617906e-08,0
5.154639175257732,6,4.3852348400762257e-08,0
5.154639175257732,7,3.592016937208692e-08,0
5.154639175257732,8,4.301036299137991e-08,0
5.154639175257732,9,2.2568328768286553e-08,0
5.154639175257732,10,2.718095522057683e-08,0
5.154639175257732,11,2.5681180749598272e-08,0
5.154639175257732,12,3.0756088220283685e-08,0
5.154639175257732,13,1.8148442919981665e-08,0
5.154639175257732,14,2.9213493853692403e-08,0
5.154639175257732,15,7.719551395860436e-08,0
6.013745704467353,0,2.5195006821862824e-08,0
6.013745704467353,1,4.318926857054603e-08,0
6.013745704467353,2,4.7016267396687636e-08,0
6.013745704467353,3,3.031979762965661e-08,0
6.013745704467353,4,4.604017854786208e-08,0
6.013745704467353,5,2.372202919584093e-08,0
6.013745704467353,6,4.392822671848788e-08,0
6.013745704467353,7,3.592330732657431e-08,0
6.013745704467353,8,4.326843984484786e-08,0
6.013745704467353,9,2.2558747723649627e-08,0
6.013745704467353,10,2.7080540213967466e-08,0
6.013745704467353,11,2.5717214389538303e-08,0
6.013745704467353,12,3.068274515439369e-08,0
6.013745704467353,13,1.8175234111374427e-08,0
6.013745704467353,14,2.9075580481516168e-08,0
6.013745704467353,15,7.779920263178986e-08,0
6.8728522336769755,0,2.5247605043453282e-08,0
6.8728522336769755,1,4.326925580319483e-08,0
6.8728522336769755,2,4.706670811450129e-08,0
6.8728522336769755,3,3.0315425669097666e-08,0
6.8728522336769755,4,4.6006766643938674e-08,0
6.8728522336769755,5,2.3798367848674722e-08,0
6.8728522336769755,6,4.395761172068851e-08,0
6.8728522336769755,7,3.59599780045716e-08,0
6.8728522336769755,8,4.32299824816492e-08,0
6.8728522336769755,9,2.2595365308634065e-08,0
6.8728522336769755,10,2.7137821179948474e-08,0
6.8728522336769755,11,2.574190181822397e-08,0
6.8728522336769755,12,3.073548870196836e-08,0
6.8728522336769755,13,1.8193149441652174e-08,0
6.8728522336769755,14,2.914465099972376e-08,0
6.8728522336769755,15,7.773167672268094e-08,0
7.731958762886598,0,2.53145286384788e-08,0
7.731958762886598,1,4.324573253316284e-08,0
7.731958762886598,2,4.697210180011342e-08,0
7.731958762886598,3,3.0202881591852884e-08,0
7.731958762886598,4,4.5672750050264584e-08,0
7.731958762886598,5,2.3956427906149994e-08,0
7.731958762886598,6,4.37980738855171e-08,0
7.731958762886598,7,3.5920075921658576e-08,0
7.731958762886598,8,4.296986560649374e-08,0
7.731958762886598,9,2.259096090111169e-08,0
7.731958762886598,10,2.72302463758474e-08,0
7.731958762886598,11,2.5680196795828305e-08,0
7.731958762886598,12,3.080348247217241e-08,0
7.731958762886598,13,1.8135101109517796e-08,0
7.731958762886598,14,2.928121847049475e-08,0
7.731958762886598,15,7.693967138912107e-08,0
8.591065292096221,0,2.5289498738880378e-08,0
8.591065292096221,1,4.3220304586956375e-08,0
8.591065292096221,2,4.688857670281422e-08,0
8.591065292096221,3,3.012474900791925e-08,0
8.591065292096221,4,4.550961434790662e-08,0
8.591065292096221,5,2.3961990690287886e-08,0
8.591065292096221,6,4.371689481722078e-08,0
8.591065292096221,7,3.585032100128197e-08,0
8.591065292096221,8,4.2805250157577005e-08,0
8.591065292096221,9,2.256835954202938e-08,0
8.591065292096221,10,2.7224243476463885e-08,0
8.591065292096221,11,2.562426431683776e-08,0
8.591065292096221,12,3.078355528830355e-08,0
8.591065292096221,13,1.810635548348686e-08,0
8.591065292096221,14,2.9281120940198397e-08,0
8.591065292096221,15,7.659592352264375e-08,0
9.450171821305842,0,2.5309074094159172e-08,0
9.450171821305842,1,4.332306969974289e-08,0
9.450171821305842,2,4.709471511463399e-08,0
9.450171821305842,3,3.030128171553752e-08,0
9.450171821305842,4,4.5915766086880167e-08,0
9.450171821305842,5,2.3912061836161947e-08,0
9.450171821305842,6,4.3966059900707526e-08,0
9.450171821305842,7,3.599325198777876e-08,0
