Event_id Flavor CC_NC Elst Ant_Res Off_cone Useful_Ch
708 NuE CC 0.1 -75 3 3
709 NuE CC 0.4 -75 3 3
710 NuE CC 0.7 -75 3 3
711 NuMu NC 0.9 -75 3 3
712 NuMu NC 0.6 -75 3 3
713 NuMu NC 0.3 -75 3 3
714 NuE CC 0.1 -75 4 3
715 NuE CC 0.4 -75 4 3
716 NuE CC 0.7 -75 4 3
717 NuMu NC 0.9 -75 4 3
718 NuMu NC 0.6 -75 4 3
719 NuMu NC 0.3 -75 4 3
720 NuE CC 0.1 0 0 4
721 NuE CC 0.4 0 0 4
722 NuE CC 0.7 0 0 4
723 NuMu NC 0.9 0 0 4
724 NuMu NC 0.6 0 0 4
725 NuMu NC 0.3 0 0 4
726 NuE CC 0.1 0 1 4
727 NuE CC 0.4 0 1 4
728 NuE CC 0.7 0 1 4
729 NuMu NC 0.9 0 1 4
730 NuMu NC 0.6 0 1 4
731 NuMu NC 0.3 0 1 4
732 NuE CC 0.1 0 2 4
733 NuE CC 0.4 0 2 4
734 NuE CC 0.7 0 2 4
735 NuMu NC 0.9 0 2 4
736 NuMu NC 0.6 0 2 4
737 NuMu NC 0.3 0 2 4
738 NuE CC 0.1 0 3 4
739 NuE CC 0.4 0 3 4
740 NuE CC 0.7 0 3 4
741 NuMu NC 0.9 0 3 4
742 NuMu NC 0.6 0 3 4
743 NuMu NC 0.3 0 3 4
744 NuE CC 0.1 0 4 4
745 NuE CC 0.4 0 4 4
746 NuE CC 0.7 0 4 4
747 NuMu NC 0.9 0 4 4
748 NuMu NC 0.6 0 4 4
749 NuMu NC 0.3 0 4 4
750 NuE CC 0.1 -15 0 4
751 NuE CC 0.4 -15 0 4
752 NuE CC 0.7 -15 0 4
753 NuMu NC 0.9 -15 0 4
754 NuMu NC 0.6 -15 0 4
755 NuMu NC 0.3 -15 0 4
756 NuE CC 0.1 -15 1 4
757 NuE CC 0.4 -15 1 4
758 NuE CC 0.7 -15 1 4
759 NuMu NC 0.9 -15 1 4
760 NuMu NC 0.6 -15 1 4
761 NuMu NC 0.3 -15 1 4
762 NuE CC 0.1 -15 2 4
763 NuE CC 0.4 -15 2 4
764 NuE CC 0.7 -15 2 4
765 NuMu NC 0.9 -15 2 4
766 NuMu NC 0.6 -15 2 4
767 NuMu NC 0.3 -15 2 4
768 NuE CC 0.1 -15 3 4
769 NuE CC 0.4 -15 3 4
770 NuE CC 0.7 -15 3 4
771 NuMu NC 0.9 -15 3 4
772 NuMu NC 0.6 -15 3 4
773 NuMu NC 0.3 -15 3 4
774 NuE CC 0.1 -15 4 4
775 NuE CC 0.4 -15 4 4
776 NuE CC 0.7 -15 4 4
777 NuMu NC 0.9 -15 4 4
778 NuMu NC 0.6 -15 4 4
779 NuMu NC 0.3 -15 4 4
780 NuE CC 0.1 -30 0 4
781 NuE CC 0.4 -30 0 4
782 NuE CC 0.7 -30 0 4
783 NuMu NC 0.9 -30 0 4
784 NuMu NC 0.6 -30 0 4
785 NuMu NC 0.3 -30 0 4
786 NuE CC 0.1 -30 1 4
787 NuE CC 0.4 -30 1 4
788 NuE CC 0.7 -30 1 4
789 NuMu NC 0.9 -30 1 4
790 NuMu NC 0.6 -30 1 4
791 NuMu NC 0.3 -30 1 4
792 NuE CC 0.1 -30 2 4
793 NuE CC 0.4 -30 2 4
794 NuE CC 0.7 -30 2 4
795 NuMu NC 0.9 -30 2 4
796 NuMu NC 0.6 -30 2 4
797 NuMu NC 0.3 -30 2 4
798 NuE CC 0.1 -30 3 4
799 NuE CC 0.4 -30 3 4
800 NuE CC 0.7 -30 3 4
801 NuMu NC 0.9 -30 3 4
802 NuMu NC 0.6 -30 3 4
803 NuMu NC 0.3 -30 3 4
804 NuE CC 0.1 -30 4 4
805 NuE CC 0.4 -30 4 4
806 NuE CC 0.7 -30 4 4
807 NuMu NC 0.9 -30 4 4
808 NuMu NC 0.6 -30 4 4
809 NuMu NC 0.3 -30 4 4
810 NuE CC 0.1 -45 0 4
811 NuE CC 0.4 -45 0 4
812 NuE CC 0.7 -45 0 4
813 NuMu NC 0.9 -45 0 4
814 NuMu NC 0.6 -45 0 4
815 NuMu NC 0.3 -45 0 4
816 NuE CC 0.1 -45 1 4
817 NuE CC 0.4 -45 1 4
818 NuE CC 0.7 -45 1 4
819 NuMu NC 0.9 -45 1 4
820 NuMu NC 0.6 -45 1 4
821 NuMu NC 0.3 -45 1 4
822 NuE CC 0.1 -45 2 4
823 NuE CC 0.4 -45 2 4
824 NuE CC 0.7 -45 2 4
825 NuMu NC 0.9 -45 2 4
826 NuMu NC 0.6 -45 2 4
827 NuMu NC 0.3 -45 2 4
828 NuE CC 0.1 -45 3 4
829 NuE CC 0.4 -45 3 4
830 NuE CC 0.7 -45 3 4
831 NuMu NC 0.9 -45 3 4
832 NuMu NC 0.6 -45 3 4
833 NuMu NC 0.3 -45 3 4
834 NuE CC 0.1 -45 4 4
835 NuE CC 0.4 -45 4 4
836 NuE CC 0.7 -45 4 4
837 NuMu NC 0.9 -45 4 4
838 NuMu NC 0.6 -45 4 4
839 NuMu NC 0.3 -45 4 4
840 NuE CC 0.1 -60 0 4
841 NuE CC 0.4 -60 0 4
842 NuE CC 0.7 -60 0 4
843 NuMu NC 0.9 -60 0 4
844 NuMu NC 0.6 -60 0 4
845 NuMu NC 0.3 -60 0 4
846 NuE CC 0.1 -60 1 4
847 NuE CC 0.4 -60 1 4
848 NuE CC 0.7 -60 1 4
849 NuMu NC 0.9 -60 1 4
850 NuMu NC 0.6 -60 1 4
851 NuMu NC 0.3 -60 1 4
852 NuE CC 0.1 -60 2 4
853 NuE CC 0.4 -60 2 4
854 NuE CC 0.7 -60 2 4
855 NuMu NC 0.9 -60 2 4
856 NuMu NC 0.6 -60 2 4
857 NuMu NC 0.3 -60 2 4
858 NuE CC 0.1 -60 3 4
859 NuE CC 0.4 -60 3 4
860 NuE CC 0.7 -60 3 4
861 NuMu NC 0.9 -60 3 4
862 NuMu NC 0.6 -60 3 4
863 NuMu NC 0.3 -60 3 4
864 NuE CC 0.1 -60 4 4
865 NuE CC 0.4 -60 4 4
866 NuE CC 0.7 -60 4 4
867 NuMu NC 0.9 -60 4 4
868 NuMu NC 0.6 -60 4 4
869 NuMu NC 0.3 -60 4 4
870 NuE CC 0.1 -75 0 4
871 NuE CC 0.4 -75 0 4
872 NuE CC 0.7 -75 0 4
873 NuMu NC 0.9 -75 0 4
874 NuMu NC 0.6 -75 0 4
875 NuMu NC 0.3 -75 0 4
876 NuE CC 0.1 -75 1 4
877 NuE CC 0.4 -75 1 4
878 NuE CC 0.7 -75 1 4
879 NuMu NC 0.9 -75 1 4
880 NuMu NC 0.6 -75 1 4
881 NuMu NC 0.3 -75 1 4
882 NuE CC 0.1 -75 2 4
883 NuE CC 0.4 -75 2 4
884 NuE CC 0.7 -75 2 4
885 NuMu NC 0.9 -75 2 4
886 NuMu NC 0.6 -75 2 4
887 NuMu NC 0.3 -75 2 4
888 NuE CC 0.1 -75 3 4
889 NuE CC 0.4 -75 3 4
890 NuE CC 0.7 -75 3 4
891 NuMu NC 0.9 -75 3 4
892 NuMu NC 0.6 -75 3 4
893 NuMu NC 0.3 -75 3 4
894 NuE CC 0.1 -75 4 4
895 NuE CC 0.4 -75 4 4
896 NuE CC 0.7 -75 4 4
897 NuMu NC 0.9 -75 4 4
898 NuMu NC 0.6 -75 4 4
899 NuMu NC 0.3 -75 4 4
900 NuE CC 0.1 0 0 5
901 NuE CC 0.4 0 0 5
902 NuE CC 0.7 0 0 5
903 NuMu NC 0.9 0 0 5
904 NuMu NC 0.6 0 0 5
905 NuMu NC 0.3 0 0 5
906 NuE CC 0.1 0 1 5
907 NuE CC 0.4 0 1 5
908 NuE CC 0.7 0 1 5
909 NuMu NC 0.9 0 1 5
910 NuMu NC 0.6 0 1 5
911 NuMu NC 0.3 0 1 5
912 NuE CC 0.1 0 2 5
913 NuE CC 0.4 0 2 5
914 NuE CC 0.7 0 2 5
915 NuMu NC 0.9 0 2 5
916 NuMu NC 0.6 0 2 5
917 NuMu NC 0.3 0 2 5
918 NuE CC 0.1 0 3 5
919 NuE CC 0.4 0 3 5
920 NuE CC 0.7 0 3 5
921 NuMu NC 0.9 0 3 5
922 NuMu NC 0.6 0 3 5
923 NuMu NC 0.3 0 3 5
924 NuE CC 0.1 0 4 5
925 NuE CC 0.4 0 4 5
926 NuE CC 0.7 0 4 5
927 NuMu NC 0.9 0 4 5
928 NuMu NC 0.6 0 4 5
929 NuMu NC 0.3 0 4 5
930 NuE CC 0.1 -15 0 5
931 NuE CC 0.4 -15 0 5
932 NuE CC 0.7 -15 0 5
933 NuMu NC 0.9 -15 0 5
934 NuMu NC 0.6 -15 0 5
935 NuMu NC 0.3 -15 0 5
936 NuE CC 0.1 -15 1 5
937 NuE CC 0.4 -15 1 5
938 NuE CC 0.7 -15 1 5
939 NuMu NC 0.9 -15 1 5
940 NuMu NC 0.6 -15 1 5
941 NuMu NC 0.3 -15 1 5
942 NuE CC 0.1 -15 2 5
943 NuE CC 0.4 -15 2 5
944 NuE CC 0.7 -15 2 5
945 NuMu NC 0.9 -15 2 5
946 NuMu NC 0.6 -15 2 5
947 NuMu NC 0.3 -15 2 5
948 NuE CC 0.1 -15 3 5
949 NuE CC 0.4 -15 3 5
950 NuE CC 0.7 -15 3 5
951 NuMu NC 0.9 -15 3 5
952 NuMu NC 0.6 -15 3 5
953 NuMu NC 0.3 -15 3 5
954 NuE CC 0.1 -15 4 5
955 NuE CC 0.4 -15 4 5
956 NuE CC 0.7 -15 4 5
957 NuMu NC 0.9 -15 4 5
958 NuMu NC 0.6 -15 4 5
959 NuMu NC 0.3 -15 4 5
960 NuE CC 0.1 -30 0 5
961 NuE CC 0.4 -30 0 5
962 NuE CC 0.7 -30 0 5
963 NuMu NC 0.9 -30 0 5
964 NuMu NC 0.6 -30 0 5
965 NuMu NC 0.3 -30 0 5
966 NuE CC 0.1 -30 1 5
967 NuE CC 0.4 -30 1 5
968 NuE CC 0.7 -30 1 5
969 NuMu NC 0.9 -30 1 5
970 NuMu NC 0.6 -30 1 5
971 NuMu NC 0.3 -30 1 5
972 NuE CC 0.1 -30 2 5
973 NuE CC 0.4 -30 2 5
974 NuE CC 0.7 -30 2 5
975 NuMu NC 0.9 -30 2 5
976 NuMu NC 0.6 -30 2 5
977 NuMu NC 0.3 -30 2 5
978 NuE CC 0.1 -30 3 5
979 NuE CC 0.4 -30 3 5
980 NuE CC 0.7 -30 3 5
981 NuMu NC 0.9 -30 3 5
982 NuMu NC 0.6 -30 3 5
983 NuMu NC 0.3 -30 3 5
984 NuE CC 0.1 -30 4 5
985 NuE CC 0.4 -30 4 5
986 NuE CC 0.7 -30 4 5
987 NuMu NC 0.9 -30 4 5
988 NuMu NC 0.6 -30 4 5
989 NuMu NC 0.3 -30 4 5
990 NuE CC 0.1 -45 0 5
991 NuE CC 0.4 -45 0 5
992 NuE CC 0.7 -45 0 5
993 NuMu NC 0.9 -45 0 5
994 NuMu NC 0.6 -45 0 5
995 NuMu NC 0.3 -45 0 5
996 NuE CC 0.1 -45 1 5
997 NuE CC 0.4 -45 1 5
998 NuE CC 0.7 -45 1 5
999 NuMu NC 0.9 -45 1 5
1000 NuMu NC 0.6 -45 1 5
1001 NuMu NC 0.3 -45 1 5
1002 NuE CC 0.1 -45 2 5
1003 NuE CC 0.4 -45 2 5
1004 NuE CC 0.7 -45 2 5
1005 NuMu NC 0.9 -45 2 5
1006 NuMu NC 0.6 -45 2 5
1007 NuMu NC 0.3 -45 2 5
1008 NuE CC 0.1 -45 3 5
1009 NuE CC 0.4 -45 3 5
1010 NuE CC 0.7 -45 3 5
1011 NuMu NC 0.9 -45 3 5
1012 NuMu NC 0.6 -45 3 5
1013 NuMu NC 0.3 -45 3 5
1014 NuE CC 0.1 -45 4 5
1015 NuE CC 0.4 -45 4 5
1016 NuE CC 0.7 -45 4 5
1017 NuMu NC 0.9 -45 4 5
1018 NuMu NC 0.6 -45 4 5
1019 NuMu NC 0.3 -45 4 5
1020 NuE CC 0.1 -60 0 5
1021 NuE CC 0.4 -60 0 5
1022 NuE CC 0.7 -60 0 5
1023 NuMu NC 0.9 -60 0 5
1024 NuMu NC 0.6 -60 0 5
1025 NuMu NC 0.3 -60 0 5
1026 NuE CC 0.1 -60 1 5
1027 NuE CC 0.4 -60 1 5
1028 NuE CC 0.7 -60 1 5
1029 NuMu NC 0.9 -60 1 5
1030 NuMu NC 0.6 -60 1 5
1031 NuMu NC 0.3 -60 1 5
1032 NuE CC 0.1 -60 2 5
1033 NuE CC 0.4 -60 2 5
1034 NuE CC 0.7 -60 2 5
1035 NuMu NC 0.9 -60 2 5
1036 NuMu NC 0.6 -60 2 5
1037 NuMu NC 0.3 -60 2 5
1038 NuE CC 0.1 -60 3 5
1039 NuE CC 0.4 -60 3 5
1040 NuE CC 0.7 -60 3 5
1041 NuMu NC 0.9 -60 3 5
1042 NuMu NC 0.6 -60 3 5
1043 NuMu NC 0.3 -60 3 5
1044 NuE CC 0.1 -60 4 5
1045 NuE CC 0.4 -60 4 5
1046 NuE CC 0.7 -60 4 5
1047 NuMu NC 0.9 -60 4 5
1048 NuMu NC 0.6 -60 4 5
1049 NuMu NC 0.3 -60 4 5
1050 NuE CC 0.1 -75 0 5
1051 NuE CC 0.4 -75 0 5
1052 NuE CC 0.7 -75 0 5
1053 NuMu NC 0.9 -75 0 5
1054 NuMu NC 0.6 -75 0 5
1055 NuMu NC 0.3 -75 0 5
1056 NuE CC 0.1 -75 1 5
1057 NuE CC 0.4 -75 1 5
1058 NuE CC 0.7 -75 1 5
1059 NuMu NC 0.9 -75 1 5
1060 NuMu NC 0.6 -75 1 5
1061 NuMu NC 0.3 -75 1 5
1062 NuE CC 0.1 -75 2 5
1063 NuE CC 0.4 -75 2 5
1064 NuE CC 0.7 -75 2 5
1065 NuMu NC 0.9 -75 2 5
1066 NuMu NC 0.6 -75 2 5
1067 NuMu NC 0.3 -75 2 5
1068 NuE CC 0.1 -75 3 5
1069 NuE CC 0.4 -75 3 5
1070 NuE CC 0.7 -75 3 5
1071 NuMu NC 0.9 -75 3 5
1072 NuMu NC 0.6 -75 3 5
1073 NuMu NC 0.3 -75 3 5
1074 NuE CC 0.1 -75 4 5
1075 NuE CC 0.4 -75 4 5
1076 NuE CC 0.7 -75 4 5
1077 NuMu NC 0.9 -75 4 5
1078 NuMu NC 0.6 -75 4 5
1079 NuMu NC 0.3 -75 4 5
1080 NuE CC 0.1 0 0 6
1081 NuE CC 0.4 0 0 6
1082 NuE CC 0.7 0 0 6
1083 NuMu NC 0.9 0 0 6
1084 NuMu NC 0.6 0 0 6
1085 NuMu NC 0.3 0 0 6
1086 NuE CC 0.1 0 1 6
1087 NuE CC 0.4 0 1 6
1088 NuE CC 0.7 0 1 6
1089 NuMu NC 0.9 0 1 6
1090 NuMu NC 0.6 0 1 6
1091 NuMu NC 0.3 0 1 6
1092 NuE CC 0.1 0 2 6
1093 NuE CC 0.4 0 2 6
1094 NuE CC 0.7 0 2 6
1095 NuMu NC 0.9 0 2 6
1096 NuMu NC 0.6 0 2 6
1097 NuMu NC 0.3 0 2 6
1098 NuE CC 0.1 0 3 6
1099 NuE CC 0.4 0 3 6
1100 NuE CC 0.7 0 3 6
1101 NuMu NC 0.9 0 3 6
1102 NuMu NC 0.6 0 3 6
1103 NuMu NC 0.3 0 3 6
1104 NuE CC 0.1 0 4 6
1105 NuE CC 0.4 0 4 6
1106 NuE CC 0.7 0 4 6
1107 NuMu NC 0.9 0 4 6
1108 NuMu NC 0.6 0 4 6
1109 NuMu NC 0.3 0 4 6
1110 NuE CC 0.1 -15 0 6
1111 NuE CC 0.4 -15 0 6
1112 NuE CC 0.7 -15 0 6
1113 NuMu NC 0.9 -15 0 6
1114 NuMu NC 0.6 -15 0 6
1115 NuMu NC 0.3 -15 0 6
1116 NuE CC 0.1 -15 1 6
1117 NuE CC 0.4 -15 1 6
1118 NuE CC 0.7 -15 1 6
1119 NuMu NC 0.9 -15 1 6
1120 NuMu NC 0.6 -15 1 6
1121 NuMu NC 0.3 -15 1 6
1122 NuE CC 0.1 -15 2 6
1123 NuE CC 0.4 -15 2 6
1124 NuE CC 0.7 -15 2 6
1125 NuMu NC 0.9 -15 2 6
1126 NuMu NC 0.6 -15 2 6
1127 NuMu NC 0.3 -15 2 6
1128 NuE CC 0.1 -15 3 6
1129 NuE CC 0.4 -15 3 6
1130 NuE CC 0.7 -15 3 6
1131 NuMu NC 0.9 -15 3 6
1132 NuMu NC 0.6 -15 3 6
1133 NuMu NC 0.3 -15 3 6
1134 NuE CC 0.1 -15 4 6
1135 NuE CC 0.4 -15 4 6
1136 NuE CC 0.7 -15 4 6
1137 NuMu NC 0.9 -15 4 6
1138 NuMu NC 0.6 -15 4 6
1139 NuMu NC 0.3 -15 4 6
1140 NuE CC 0.1 -30 0 6
1141 NuE CC 0.4 -30 0 6
1142 NuE CC 0.7 -30 0 6
1143 NuMu NC 0.9 -30 0 6
1144 NuMu NC 0.6 -30 0 6
1145 NuMu NC 0.3 -30 0 6
1146 NuE CC 0.1 -30 1 6
1147 NuE CC 0.4 -30 1 6
1148 NuE CC 0.7 -30 1 6
1149 NuMu NC 0.9 -30 1 6
1150 NuMu NC 0.6 -30 1 6
1151 NuMu NC 0.3 -30 1 6
1152 NuE CC 0.1 -30 2 6
1153 NuE CC 0.4 -30 2 6
1154 NuE CC 0.7 -30 2 6
1155 NuMu NC 0.9 -30 2 6
1156 NuMu NC 0.6 -30 2 6
1157 NuMu NC 0.3 -30 2 6
1158 NuE CC 0.1 -30 3 6
1159 NuE CC 0.4 -30 3 6
1160 NuE CC 0.7 -30 3 6
1161 NuMu NC 0.9 -30 3 6
1162 NuMu NC 0.6 -30 3 6
1163 NuMu NC 0.3 -30 3 6
1164 NuE CC 0.1 -30 4 6
1165 NuE CC 0.4 -30 4 6
1166 NuE CC 0.7 -30 4 6
1167 NuMu NC 0.9 -30 4 6
1168 NuMu NC 0.6 -30 4 6
1169 NuMu NC 0.3 -30 4 6
1170 NuE CC 0.1 -45 0 6
1171 NuE CC 0.4 -45 0 6
1172 NuE CC 0.7 -45 0 6
1173 NuMu NC 0.9 -45 0 6
1174 NuMu NC 0.6 -45 0 6
1175 NuMu NC 0.3 -45 0 6
1176 NuE CC 0.1 -45 1 6
1177 NuE CC 0.4 -45 1 6
1178 NuE CC 0.7 -45 1 6
1179 NuMu NC 0.9 -45 1 6
1180 NuMu NC 0.6 -45 1 6
1181 NuMu NC 0.3 -45 1 6
1182 NuE CC 0.1 -45 2 6
1183 NuE CC 0.4 -45 2 6
1184 NuE CC 0.7 -45 2 6
1185 NuMu NC 0.9 -45 2 6
1186 NuMu NC 0.6 -45 2 6
1187 NuMu NC 0.3 -45 2 6
1188 NuE CC 0.1 -45 3 6
1189 NuE CC 0.4 -45 3 6
1190 NuE CC 0.7 -45 3 6
1191 NuMu NC 0.9 -45 3 6
1192 NuMu NC 0.6 -45 3 6
1193 NuMu NC 0.3 -45 3 6
1194 NuE CC 0.1 -45 4 6
1195 NuE CC 0.4 -45 4 6
1196 NuE CC 0.7 -45 4 6
1197 NuMu NC 0.9 -45 4 6
1198 NuMu NC 0.6 -45 4 6
1199 NuMu NC 0.3 -45 4 6
1200 NuE CC 0.1 -60 0 6
1201 NuE CC 0.4 -60 0 6
1202 NuE CC 0.7 -60 0 6
1203 NuMu NC 0.9 -60 0 6
1204 NuMu NC 0.6 -60 0 6
1205 NuMu NC 0.3 -60 0 6
1206 NuE CC 0.1 -60 1 6
1207 NuE CC 0.4 -60 1 6
1208 NuE CC 0.7 -60 1 6
1209 NuMu NC 0.9 -60 1 6
1210 NuMu NC 0.6 -60 1 6
1211 NuMu NC 0.3 -60 1 6
1212 NuE CC 0.1 -60 2 6
1213 NuE CC 0.4 -60 2 6
1214 NuE CC 0.7 -60 2 6
1215 NuMu NC 0.9 -60 2 6
1216 NuMu NC 0.6 -60 2 6
1217 NuMu NC 0.3 -60 2 6
1218 NuE CC 0.1 -60 3 6
1219 NuE CC 0.4 -60 3 6
1220 NuE CC 0.7 -60 3 6
1221 NuMu NC 0.9 -60 3 6
1222 NuMu NC 0.6 -60 3 6
1223 NuMu NC 0.3 -60 3 6
1224 NuE CC 0.1 -60 4 6
1225 NuE CC 0.4 -60 4 6
1226 NuE CC 0.7 -60 4 6
1227 NuMu NC 0.9 -60 4 6
1228 NuMu NC 0.6 -60 4 6
1229 NuMu NC 0.3 -60 4 6
1230 NuE CC 0.1 -75 0 6
1231 NuE CC 0.4 -75 0 6
1232 NuE CC 0.7 -75 0 6
1233 NuMu NC 0.9 -75 0 6
1234 NuMu NC 0.6 -75 0 6
1235 NuMu NC 0.3 -75 0 6
1236 NuE CC 0.1 -75 1 6
1237 NuE CC 0.4 -75 1 6
1238 NuE CC 0.7 -75 1 6
1239 NuMu NC 0.9 -75 1 6
1240 NuMu NC 0.6 -75 1 6
1241 NuMu NC 0.3 -75 1 6
1242 NuE CC 0.1 -75 2 6
1243 NuE CC 0.4 -75 2 6
1244 NuE CC 0.7 -75 2 6
1245 NuMu NC 0.9 -75 2 6
1246 NuMu NC 0.6 -75 2 6
1247 NuMu NC 0.3 -75 2 6
1248 NuE CC 0.1 -75 3 6
1249 NuE CC 0.4 -75 3 6
1250 NuE CC 0.7 -75 3 6
1251 NuMu NC 0.9 -75 3 6
1252 NuMu NC 0.6 -75 3 6
1253 NuMu NC 0.3 -75 3 6
1254 NuE CC 0.1 -75 4 6
1255 NuE CC 0.4 -75 4 6
1256 NuE CC 0.7 -75 4 6
1257 NuMu NC 0.9 -75 4 6
1258 NuMu NC 0.6 -75 4 6
1259 NuMu NC 0.3 -75 4 6
1260 NuE CC 0.1 0 0 7
1261 NuE CC 0.4 0 0 7
1262 NuE CC 0.7 0 0 7
1263 NuMu NC 0.9 0 0 7
1264 NuMu NC 0.6 0 0 7
1265 NuMu NC 0.3 0 0 7
1266 NuE CC 0.1 0 1 7
1267 NuE CC 0.4 0 1 7
1268 NuE CC 0.7 0 1 7
1269 NuMu NC 0.9 0 1 7
1270 NuMu NC 0.6 0 1 7
1271 NuMu NC 0.3 0 1 7
1272 NuE CC 0.1 0 2 7
1273 NuE CC 0.4 0 2 7
1274 NuE CC 0.7 0 2 7
1275 NuMu NC 0.9 0 2 7
1276 NuMu NC 0.6 0 2 7
1277 NuMu NC 0.3 0 2 7
1278 NuE CC 0.1 0 3 7
1279 NuE CC 0.4 0 3 7
1280 NuE CC 0.7 0 3 7
1281 NuMu NC 0.9 0 3 7
1282 NuMu NC 0.6 0 3 7
1283 NuMu NC 0.3 0 3 7
1284 NuE CC 0.1 0 4 7
1285 NuE CC 0.4 0 4 7
1286 NuE CC 0.7 0 4 7
1287 NuMu NC 0.9 0 4 7
1288 NuMu NC 0.6 0 4 7
1289 NuMu NC 0.3 0 4 7
1290 NuE CC 0.1 -15 0 7
1291 NuE CC 0.4 -15 0 7
1292 NuE CC 0.7 -15 0 7
1293 NuMu NC 0.9 -15 0 7
1294 NuMu NC 0.6 -15 0 7
1295 NuMu NC 0.3 -15 0 7
1296 NuE CC 0.1 -15 1 7
1297 NuE CC 0.4 -15 1 7
1298 NuE CC 0.7 -15 1 7
1299 NuMu NC 0.9 -15 1 7
1300 NuMu NC 0.6 -15 1 7
1301 NuMu NC 0.3 -15 1 7
1302 NuE CC 0.1 -15 2 7
1303 NuE CC 0.4 -15 2 7
1304 NuE CC 0.7 -15 2 7
1305 NuMu NC 0.9 -15 2 7
1306 NuMu NC 0.6 -15 2 7
1307 NuMu NC 0.3 -15 2 7
1308 NuE CC 0.1 -15 3 7
1309 NuE CC 0.4 -15 3 7
1310 NuE CC 0.7 -15 3 7
1311 NuMu NC 0.9 -15 3 7
1312 NuMu NC 0.6 -15 3 7
1313 NuMu NC 0.3 -15 3 7
1314 NuE CC 0.1 -15 4 7
1315 NuE CC 0.4 -15 4 7
1316 NuE CC 0.7 -15 4 7
1317 NuMu NC 0.9 -15 4 7
1318 NuMu NC 0.6 -15 4 7
1319 NuMu NC 0.3 -15 4 7
1320 NuE CC 0.1 -30 0 7
1321 NuE CC 0.4 -30 0 7
1322 NuE CC 0.7 -30 0 7
1323 NuMu NC 0.9 -30 0 7
1324 NuMu NC 0.6 -30 0 7
1325 NuMu NC 0.3 -30 0 7
1326 NuE CC 0.1 -30 1 7
1327 NuE CC 0.4 -30 1 7
1328 NuE CC 0.7 -30 1 7
1329 NuMu NC 0.9 -30 1 7
1330 NuMu NC 0.6 -30 1 7
1331 NuMu NC 0.3 -30 1 7
1332 NuE CC 0.1 -30 2 7
1333 NuE CC 0.4 -30 2 7
1334 NuE CC 0.7 -30 2 7
1335 NuMu NC 0.9 -30 2 7
1336 NuMu NC 0.6 -30 2 7
1337 NuMu NC 0.3 -30 2 7
1338 NuE CC 0.1 -30 3 7
1339 NuE CC 0.4 -30 3 7
1340 NuE CC 0.7 -30 3 7
1341 NuMu NC 0.9 -30 3 7
1342 NuMu NC 0.6 -30 3 7
1343 NuMu NC 0.3 -30 3 7
1344 NuE CC 0.1 -30 4 7
1345 NuE CC 0.4 -30 4 7
1346 NuE CC 0.7 -30 4 7
1347 NuMu NC 0.9 -30 4 7
1348 NuMu NC 0.6 -30 4 7
1349 NuMu NC 0.3 -30 4 7
1350 NuE CC 0.1 -45 0 7
1351 NuE CC 0.4 -45 0 7
1352 NuE CC 0.7 -45 0 7
1353 NuMu NC 0.9 -45 0 7
1354 NuMu NC 0.6 -45 0 7
1355 NuMu NC 0.3 -45 0 7
1356 NuE CC 0.1 -45 1 7
1357 NuE CC 0.4 -45 1 7
1358 NuE CC 0.7 -45 1 7
1359 NuMu NC 0.9 -45 1 7
1360 NuMu NC 0.6 -45 1 7
1361 NuMu NC 0.3 -45 1 7
1362 NuE CC 0.1 -45 2 7
1363 NuE CC 0.4 -45 2 7
1364 NuE CC 0.7 -45 2 7
1365 NuMu NC 0.9 -45 2 7
1366 NuMu NC 0.6 -45 2 7
1367 NuMu NC 0.3 -45 2 7
1368 NuE CC 0.1 -45 3 7
1369 NuE CC 0.4 -45 3 7
1370 NuE CC 0.7 -45 3 7
1371 NuMu NC 0.9 -45 3 7
1372 NuMu NC 0.6 -45 3 7
1373 NuMu NC 0.3 -45 3 7
1374 NuE CC 0.1 -45 4 7
1375 NuE CC 0.4 -45 4 7
1376 NuE CC 0.7 -45 4 7
1377 NuMu NC 0.9 -45 4 7
1378 NuMu NC 0.6 -45 4 7
1379 NuMu NC 0.3 -45 4 7
1380 NuE CC 0.1 -60 0 7
1381 NuE CC 0.4 -60 0 7
1382 NuE CC 0.7 -60 0 7
1383 NuMu NC 0.9 -60 0 7
1384 NuMu NC 0.6 -60 0 7
1385 NuMu NC 0.3 -60 0 7
1386 NuE CC 0.1 -60 1 7
1387 NuE CC 0.4 -60 1 7
1388 NuE CC 0.7 -60 1 7
1389 NuMu NC 0.9 -60 1 7
1390 NuMu NC 0.6 -60 1 7
1391 NuMu NC 0.3 -60 1 7
1392 NuE CC 0.1 -60 2 7
1393 NuE CC 0.4 -60 2 7
1394 NuE CC 0.7 -60 2 7
1395 NuMu NC 0.9 -60 2 7
1396 NuMu NC 0.6 -60 2 7
1397 NuMu NC 0.3 -60 2 7
1398 NuE CC 0.1 -60 3 7
1399 NuE CC 0.4 -60 3 7
1400 NuE CC 0.7 -60 3 7
1401 NuMu NC 0.9 -60 3 7
1402 NuMu NC 0.6 -60 3 7
1403 NuMu NC 0.3 -60 3 7
1404 NuE CC 0.1 -60 4 7
1405 NuE CC 0.4 -60 4 7
1406 NuE CC 0.7 -60 4 7
1407 NuMu NC 0.9 -60 4 7
1408 NuMu NC 0.6 -60 4 7
